name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
1.51E+14,96.850208,-31.22125,,,,,13.847,13.045,12.725,,,,,,,,,Galah_DR2,96.8501999116634,-31.2212313072668,0.0,0.0,0.0,2893193294617859200,96.85017669625,0.009,-31.2212068155,0.0117,0.345,0.345,2898.5507246376815,12.310904524633631,0.0134,-4.611,0.02,5.688,0.027,false,111956.0,28.1407,13.065743,0.754838475366368,48339.0,47.526,13.640643,90613.1,58.1612,12.368943,1.2717,184.47,0.97,10,4944.1,0.0997,0.0815,8.78,41.537,0.071753
1.70E+14,97.329708,-57.365083,,,,,13.484,12.396,11.953,,,,,,,,,Galah_DR2,97.3297018779656,-57.3650870143331,0.001,0.001,0.0,5495154159785779712,97.32970738496,0.0204,-57.36507309107,0.0231,0.2684,0.2684,3725.7824143070043,12.856087442515229,0.0203,0.69,0.046,3.234,0.048,false,198821.0,39.3134,12.44221,-0.4138774425152292,75322.0,177.518,13.159084,176944.0,178.688,11.642327,1.516757,54.95,0.65,5,4318.93,0.406,0.218,21.99,151.596,0.018711
1.50E+14,97.531625,-28.818417,,,,,14.388,13.543,13.273,,,,,,,,,Galah_DR2,97.5316260866534,-28.8184078180333,0.0,0.0,0.0,2895606241604626944,97.5316186197,0.0124,-28.81839187426,0.0164,0.1321,0.1321,7570.02271006813,14.395485911927363,0.0193,-1.519,0.025,3.703,0.029,false,67633.2,16.9359,13.612966,-0.7825199119273627,30031.9,38.3533,14.157432,53779.6,73.3843,12.935377,1.222055,,,0,5038.62,0.122,0.0923,,,0.033232
1.50E+14,98.798833,-20.515611,,,,,13.838,12.84,12.399,,,,,,,,,Galah_DR2,98.7988368363908,-20.5156034529589,0.001,0.001,0.0,2938843299417954304,98.79883096432,0.0194,-20.51559694243,0.0278,0.3295,0.3295,3034.9013657056144,12.410722905349857,0.034,-1.277,0.04,1.512,0.05,false,137610.0,26.4273,12.841743,0.4310200946501421,53016.2,55.8521,13.540366,121503.0,71.8807,12.050456,1.48991,0.21,0.78,16,4568.0,0.594,0.381,12.63,62.609,0.030091
1.50E+14,99.245708,-20.929028,,,,,14.62,13.754,13.413,,,,,,,,,Galah_DR2,99.245728734508,-20.9290208874694,0.001,0.0,0.0,2938768326469375232,99.24572938568,0.0122,-20.92901215548,0.0187,0.1606,0.1606,6226.650062266501,13.971272295286688,0.0233,0.141,0.026,2.028,0.034,false,57560.4,10.4814,13.788056,-0.18321629528668915,24345.3,23.6212,14.385349,47502.6,38.1602,13.070126,1.315224,,,0,4976.91,0.212,0.1127,,,0.074273
1.70E+14,99.620875,-74.409222,,,,,14.38,13.475,13.152,,,,,,,,,Galah_DR2,99.620879460022,-74.4092317997292,0.0,0.0,0.0,5261995851465172864,99.62085923171,0.0135,-74.40923629185,0.0145,0.2963,0.2963,3374.957813027337,12.641341742599746,0.015,-1.263,0.025,-1.043,0.027,false,72184.4,16.5989,13.542257,0.9009152574002535,30322.1,41.1102,14.14699,59816.8,58.4435,12.819861,1.327128,,,0,4949.83,0.3657,0.179,8.19,36.262,0.035542
1.61E+14,99.833958,-41.369278,,,,,14.045,13.15,12.856,,,,,,,,,Galah_DR2,99.833954896262,-41.3692570191053,0.0,0.0,0.0,5569712803476690048,99.83394289443,0.0117,-41.36924211842,0.0141,0.2383,0.2383,4196.39110365086,13.114379788267719,0.0145,-2.092,0.024,3.461,0.026,false,97354.0,21.5204,13.217482,0.10310221173228129,40760.7,53.0818,13.825785,80930.7,66.8734,12.491636,1.334148,77.57,1.15,8,4963.54,0.215,0.0885,11.74,75.339,0.075995
1.61E+14,100.076,-41.311472,,,,,14.396,13.2,12.841,,,,,,,,,Galah_DR2,100.0759732582229,-41.3114637355872,0.0,0.0,0.0,5569702255036895232,100.07597528442,0.0109,-41.31144856537,0.0127,0.2083,0.2083,4800.7681228996635,13.40655365026127,0.0133,0.353,0.023,3.523,0.025,false,94140.4,22.2419,13.253926,-0.15262765026126957,34466.0,34.1279,14.007912,86142.3,92.311,12.423879,1.584033,102.82,3.68,10,4343.45,0.3325,0.1702,19.17,117.842,0.078193
1.31E+14,100.356,-0.4297,,,,,13.617,12.4,11.843,,,,,,,,,Galah_DR2,100.3560013300747,-0.4296853892081,0.001,0.001,0.0,3119464094602348672,100.35600213706,0.031,-0.42968682937,0.0323,0.23,0.23,4347.826086956522,13.191360819912035,0.0377,0.187,0.06,-0.334,0.061,false,202185.0,46.7243,12.423993,-0.7673678199120353,65654.9,93.9,13.30822,200079.0,286.257,11.508919,1.799301,,,0,4216.9,0.74,0.3463,27.87,221.216,0.052816
1.31E+14,100.356,-0.4297,,,,,13.617,12.4,11.843,,,,,,,,,Galah_DR2,100.3560013300747,-0.4296853892081,0.001,0.001,0.0,3119464094602348672,100.35600213706,0.031,-0.42968682937,0.0323,0.23,0.23,4347.826086956522,13.191360819912035,0.0377,0.187,0.06,-0.334,0.061,false,202185.0,46.7243,12.423993,-0.7673678199120353,65654.9,93.9,13.30822,200079.0,286.257,11.508919,1.799301,,,0,4216.9,0.74,0.3463,27.87,221.216,0.052816
1.61E+14,100.3625,-40.805833,,,,,14.144,13.317,12.966,,,,,,,,,Galah_DR2,100.3625063714949,-40.8058269487281,0.0,0.0,0.0,5575755410145575936,100.36250028111,0.0109,-40.80580019298,0.0138,0.1481,0.1481,6752.19446320054,14.147224707393956,0.0146,-1.071,0.024,6.214,0.025,false,87431.0,15.9078,13.334202,-0.8130227073939569,37500.4,32.7444,13.9163,71650.8,54.5375,12.623867,1.292433,,,0,5054.0,0.3585,0.1145,17.1,171.846,0.027857
1.61E+14,100.437917,-41.628083,,,,,13.587,12.906,12.671,,,,,,,,,Galah_DR2,100.4379048472833,-41.628048514713,0.0,0.0,0.0,5569515819096348288,100.43790303753,0.0131,-41.62802236392,0.0163,0.3177,0.3177,3147.623544224111,12.489913925864261,0.0165,-0.314,0.028,6.074,0.029,false,121141.0,38.6934,12.980136,0.4902220741357386,56920.4,75.3463,13.463218,91959.3,51.6572,12.352931,1.110287,54.37,1.02,3,5024.56,,,9.52,52.064,0.128382
1.50E+14,100.647458,-49.708361,,,,,14.346,13.544,13.222,,,,,,,,,Galah_DR2,100.6474616905315,-49.7083732678445,0.001,0.001,0.0,5503200012217366016,100.64747477201,0.0214,-49.70836275096,0.0262,0.2146,0.2146,4659.832246039142,13.341851411850339,0.0253,1.965,0.049,2.443,0.057,false,69268.2,18.6712,13.58703,0.24517858814966154,30255.9,44.5753,14.149362,55787.4,45.7236,12.89558,1.253781,,,0,5036.25,,,10.6,65.093,0.044992
1.70E+14,100.850292,-63.388056,,,,,12.401,11.213,10.828,,,,,,,,,Galah_DR2,100.8503032633227,-63.3880553775707,0.001,0.001,90.0,5286467166367969920,100.8502852591,0.0214,-63.38805788103,0.0192,0.2559,0.2559,3907.7764751856193,12.959648570564074,0.0205,-1.873,0.05,-0.581,0.04,false,570557.0,281.644,11.297618,-1.6620305705640739,209246.0,353.795,12.049746,516718.0,572.784,10.478786,1.57096,117.21,3.53,7,4382.06,0.499,0.3217,37.39,464.458,0.018301
1.51E+14,101.5005,-26.640806,,,,,12.235,11.509,11.288,,,,,,,,,Galah_DR2,101.5005022918478,-26.640805577667,0.001,0.001,0.0,2920076766235132800,101.5004871141,0.0203,-26.64077165962,0.0292,0.73,0.73,1369.86301369863,10.683385699397721,0.0365,-3.151,0.043,7.878,0.05,true,437870.0,206.425,11.585002,0.9016163006022779,202566.0,306.407,12.08497,331986.0,441.483,10.959119,1.125851,31.97,0.7,7,4954.11,,,8.17,36.197,0.00753
1.51E+14,101.5005,-26.640806,,,,,12.235,11.509,11.288,,,,,,,,,Galah_DR2,101.5005022918478,-26.640805577667,0.001,0.001,0.0,2920076766235132800,101.5004871141,0.0203,-26.64077165962,0.0292,0.73,0.73,1369.86301369863,10.683385699397721,0.0365,-3.151,0.043,7.878,0.05,true,437870.0,206.425,11.585002,0.9016163006022779,202566.0,306.407,12.08497,331986.0,441.483,10.959119,1.125851,31.97,0.7,7,4954.11,,,8.17,36.197,0.00753
1.41E+14,102.021,-31.142472,,,,,14.114,13.412,13.152,,,,,,,,,Galah_DR2,102.0210014611703,-31.1424678480651,0.001,0.0,0.0,5584154167154708992,102.02101750509,0.0117,-31.14245202181,0.0181,0.6846,0.6846,1460.7069821793748,10.822815525990707,0.0205,3.189,0.025,3.676,0.033,false,77356.9,17.0585,13.467118,2.644302474009292,36138.4,61.6068,13.956466,58951.9,39.9908,12.835676,1.12079,,,0,5002.0,,,3.57,7.194,0.01561
1.80E+14,102.765,-32.977278,,,,,13.534,12.371,11.937,,,,,,,,,Galah_DR2,102.7649970061827,-32.9772776126579,0.001,0.001,0.0,5582909653132754944,102.76498214214,0.016,-32.97726411344,0.0211,0.2196,0.2196,4553.734061930783,13.29183832110973,0.022,-2.896,0.036,3.135,0.04,false,202020.0,34.2894,12.424877,-0.8669613211097289,74515.5,103.61,13.170773,183462.0,207.951,11.603054,1.567719,83.84,0.42,11,4378.85,0.353,0.1693,25.99,223.684,0.009148
1.40E+14,102.765,-32.977278,,,,,13.534,12.371,11.937,,,,,,,,,Galah_DR2,102.7649970061827,-32.9772776126579,0.001,0.001,0.0,5582909653132754944,102.76498214214,0.016,-32.97726411344,0.0211,0.2196,0.2196,4553.734061930783,13.29183832110973,0.022,-2.896,0.036,3.135,0.04,false,202020.0,34.2894,12.424877,-0.8669613211097289,74515.5,103.61,13.170773,183462.0,207.951,11.603054,1.567719,83.84,0.42,11,4378.85,0.353,0.1693,25.99,223.684,0.009148
1.61E+14,104.076792,-30.793417,,,,,12.264,11.182,10.798,,,,,,,,,Galah_DR2,104.0767807542927,-30.7934174025157,0.001,0.001,0.0,5607437184867616256,104.07676767089,0.0164,-30.79343010349,0.0204,0.9608,0.9608,1040.7993338884264,10.086835028025751,0.0218,-2.61,0.035,-2.95,0.039,false,609900.0,321.58,11.22522,1.138384971974249,236579.0,287.662,11.91645,527160.0,569.097,10.457065,1.459385,48.08,0.3,11,4499.9,0.4778,0.237,9.52,33.493,0.034807
1.70E+14,104.322667,-58.735833,,,,,13.444,12.728,12.455,,,,,,,,,Galah_DR2,104.3226829676977,-58.7358317306983,0.001,0.001,0.0,5480707783884322688,104.32265998476,0.0204,-58.73580895374,0.0247,0.2606,0.2606,3837.2985418265544,12.92012794311717,0.0225,-2.77,0.044,5.29,0.047,false,145861.0,26.5143,12.778517,-0.14161094311716838,65789.1,91.0869,13.306004,113617.0,105.644,12.123314,1.18269,-10.87,1.74,5,4899.56,,,13.59,95.864,0.030181
1.31E+14,104.322679,-58.735822,,,,,13.444,12.728,12.455,,,,,,,,,Galah_DR2,104.3226829676977,-58.7358317306983,0.001,0.001,0.0,5480707783884322688,104.32265998476,0.0204,-58.73580895374,0.0247,0.2606,0.2606,3837.2985418265544,12.92012794311717,0.0225,-2.77,0.044,5.29,0.047,false,145861.0,26.5143,12.778517,-0.14161094311716838,65789.1,91.0869,13.306004,113617.0,105.644,12.123314,1.18269,-10.87,1.74,5,4899.56,,,13.59,95.864,0.035806
1.51E+14,104.827333,-39.1685,,,,,14.65,13.612,13.221,,,,,,,,,Galah_DR2,104.8273335578852,-39.1684947286536,0.0,0.0,0.0,5565612003063326208,104.8273271646,0.0102,-39.16848080626,0.0119,0.0795,0.0795,12578.616352201258,15.498164356717648,0.0125,-1.151,0.023,3.234,0.024,false,64522.3,14.262,13.664092,-1.8340723567176482,25286.2,34.4926,14.344179,56283.4,51.5083,12.885969,1.45821,,,0,4613.39,0.195,0.0958,,,0.019041
1.50E+14,105.958792,-44.584472,,,,,14.104,13.058,12.645,,,,,,,,,Galah_DR2,105.9588074228005,-44.5844748342331,0.0,0.0,0.0,5558412675801964672,105.95880055229,0.0113,-44.58445321499,0.0134,0.1448,0.1448,6906.077348066297,14.196157190694358,0.0128,-1.137,0.026,5.021,0.026,false,107921.0,30.6012,13.1056,-1.0905571906943567,41892.5,69.2516,13.796048,94827.8,166.484,12.319581,1.476467,93.99,0.98,10,4738.27,0.1717,0.0913,23.0,240.248,0.040839
1.70E+14,105.995167,-58.753278,,,,,11.41,10.632,10.358,,,,,,,,,Galah_DR2,105.9951907740151,-58.753268273459,0.001,0.001,0.0,5480569657736521728,105.9951679495,0.021,-58.753216296,0.0243,0.8643,0.8643,1157.0056693277797,10.316677434999624,0.0231,-2.75,0.048,12.072,0.055,false,1023290.0,233.274,10.663372,0.34669456500037654,442315.0,371.042,11.237059,820519.0,612.927,9.976699,1.26036,37.49,0.53,5,4810.15,0.079,0.038,11.39,62.589,0.056543
1.71E+14,105.995167,-58.753278,,,,,11.41,10.632,10.358,,,,,,,,,Galah_DR2,105.9951907740151,-58.753268273459,0.001,0.001,0.0,5480569657736521728,105.9951679495,0.021,-58.753216296,0.0243,0.8643,0.8643,1157.0056693277797,10.316677434999624,0.0231,-2.75,0.048,12.072,0.055,false,1023290.0,233.274,10.663372,0.34669456500037654,442315.0,371.042,11.237059,820519.0,612.927,9.976699,1.26036,37.49,0.53,5,4810.15,0.079,0.038,11.39,62.589,0.056543
1.31E+14,106.054121,-60.901536,,,,,15.013,14.142,13.861,,,,,,,,,Galah_DR2,106.0541492896975,-60.9014976361162,0.001,0.001,90.0,5479351639371006720,106.05410691695,0.0166,-60.90145664096,0.0163,0.4373,0.4373,2286.75966155957,11.796102613275714,0.0172,-4.786,0.035,9.521,0.034,false,38432.9,8.63592,14.226608,2.4305053867242865,16804.1,26.0466,14.787848,30836.3,35.3153,13.539266,1.248582,,,0,4997.11,,,3.95,8.769,0.146722
1.70E+14,106.07975,-62.094083,,,,,12.097,11.028,10.71,,,,,,,,,Galah_DR2,106.079757934544,-62.0940710132293,0.001,0.001,90.0,5286988815916314752,106.07977459384,0.0213,-62.09407624419,0.0199,0.8278,0.8278,1208.0212611741968,10.410372889676294,0.0212,1.811,0.045,-1.215,0.037,false,662076.0,304.006,11.136097,0.7257241103237053,263299.0,278.912,11.800264,566985.0,444.168,10.377991,1.422274,9.98,0.29,7,4573.21,0.4223,0.1868,10.99,47.625,0.045176
1.61E+14,106.553167,-36.567194,,,,,14.784,13.526,13.05,,,,,,,,,Galah_DR2,106.5531680352149,-36.5671778005318,0.0,0.0,0.0,5566385543853122176,106.5531667843,0.0117,-36.56715961972,0.0148,0.2472,0.2472,4045.3074433656957,13.034757667916107,0.0157,-0.233,0.026,4.223,0.027,false,72044.7,14.5704,13.54436,0.509602332083892,25327.6,37.6649,14.342405,68443.3,65.6149,12.673593,1.668813,63.81,2.33,7,4355.0,0.6137,0.34,14.02,63.662,0.058395
1.31E+14,107.88485,-60.826756,,,,,14.073,13.266,12.996,,,,,,,,,Galah_DR2,107.8847880373088,-60.8267772415179,0.0,0.0,90.0,5287204663792571392,107.88478041863,0.0136,-60.82674549739,0.0146,0.2474,0.2474,4042.0371867421177,13.033001523534491,0.0145,-0.863,0.03,7.373,0.029,false,83014.3,16.7297,13.390484,0.3574824764655098,36640.1,55.3245,13.941496,66314.1,58.4581,12.707905,1.233591,,,0,4920.91,0.098,0.035,10.68,60.212,0.132931
1.40E+14,107.88485,-60.826756,,,,,14.073,13.266,12.996,,,,,,,,,Galah_DR2,107.8847880373088,-60.8267772415179,0.0,0.0,90.0,5287204663792571392,107.88478041863,0.0136,-60.82674549739,0.0146,0.2474,0.2474,4042.0371867421177,13.033001523534491,0.0145,-0.863,0.03,7.373,0.029,false,83014.3,16.7297,13.390484,0.3574824764655098,36640.1,55.3245,13.941496,66314.1,58.4581,12.707905,1.233591,,,0,4920.91,0.098,0.035,10.68,60.212,0.132931
1.40E+14,108.819233,-62.118878,,,,,14.677,13.573,13.127,,,,,,,,,Galah_DR2,108.8191912337089,-62.118901299955,0.0,0.0,0.0,5286094947322454912,108.81919293699,0.0139,-62.11890320163,0.0176,0.0367,0.0367,27247.956403269753,17.17666967873955,0.015,0.185,0.031,-0.442,0.032,false,67204.2,20.2188,13.619876,-3.5567936787395507,24986.6,39.9172,14.35712,60919.9,62.761,12.800022,1.557097,,,0,4356.88,,,,,0.109452
1.40E+14,109.416792,-37.859556,,,,,13.98,12.98,12.61,,,,,,,,,Galah_DR2,109.4168096170144,-37.859542787384,0.0,0.0,0.0,5589052766334909952,109.41680096679,0.0104,-37.85950569767,0.0127,0.3127,0.3127,3197.953309881676,12.524360593785332,0.0126,-1.586,0.022,8.614,0.025,false,112885.0,31.1868,13.056772,0.5324114062146688,45502.2,54.2444,13.706308,97269.9,79.8747,12.291973,1.414335,77.79,0.88,10,4709.5,,,11.07,54.316,0.069063
1.70E+14,109.557,-72.624056,,,,,12.304,11.428,11.088,,,,,,,,,Galah_DR2,109.5569711007239,-72.6240544538525,0.001,0.001,0.0,5263795683279997184,109.5573451194,0.0214,-72.62397424916,0.0265,1.9231,1.9231,519.9937600748791,8.579990660661426,0.0253,25.943,0.042,18.628,0.053,false,481750.0,98.0765,11.481311,2.9013203393385734,204232.0,206.728,12.076081,396313.0,281.171,10.766825,1.309257,85.59,3.34,10,4921.18,,,3.31,5.783,0.031564
1.50E+14,110.028958,-41.964972,,,,,12.907,12.042,11.736,,,,,,,,,Galah_DR2,110.028945043951,-41.9649597362173,0.001,0.001,90.0,5560612661131791872,110.02891324095,0.0209,-41.96494080676,0.0222,0.4705,0.4705,2125.3985122210415,11.63720186118362,0.0254,-5.492,0.047,4.397,0.041,false,272411.0,36.4105,12.100306,0.46310413881638013,115600.0,157.701,12.693998,223069.0,158.885,11.390823,1.303175,18.79,0.59,8,4742.69,0.2965,0.1703,11.21,57.317,0.056142
1.71E+14,110.30175,-70.708944,,,,,11.157,10.092,,,,,,,,,,Galah_DR2,110.3017504087921,-70.7089491246789,0.001,0.001,0.0,5267165613403897088,110.30174552461,0.0184,-70.70891437235,0.0221,0.6063,0.6063,1649.348507339601,11.086562158825167,0.021,-0.375,0.036,8.072,0.04,false,1795410.0,666.451,10.052955,-1.0336071588251663,653347.0,1063.0,10.813528,1618650.0,1755.05,9.239037,1.574492,13.87,0.64,8,4249.85,0.305,0.1493,30.75,277.865,0.018455
1.61E+14,110.5935,4.999306,,,,,12.145,11.325,11.048,,,,,,,,,Galah_DR2,110.5935022399239,4.999305553629,0.001,0.001,90.0,3139968539050960000,110.5934891363,0.0308,4.99930730582,0.0265,0.4045,0.4045,2472.187886279357,11.965407370258546,0.036,-3.032,0.061,0.407,0.05,false,526989.0,197.961,11.383863,-0.5815443702585466,232613.0,405.459,11.934801,412988.0,597.427,10.722075,1.212726,68.45,1.05,11,4833.31,,,17.24,146.204,0.008192
1.71E+14,110.82625,-59.701222,,,,,13.518,12.67,12.271,,,,,,,,,Galah_DR2,110.8262454168636,-59.7012256582999,0.001,0.001,90.0,5293312794482160896,110.82620201983,0.0176,-59.70114571849,0.019,0.722,0.722,1385.0415512465374,10.707314012151805,0.0184,-5.085,0.04,18.567,0.035,false,164019.0,32.0798,12.651127,1.9438129878481956,66590.4,76.6909,13.292859,140042.0,103.488,11.896273,1.396586,-9.36,0.72,13,4873.5,,,5.27,14.134,0.01558
1.70E+14,110.82625,-59.701222,,,,,13.518,12.67,12.271,,,,,,,,,Galah_DR2,110.8262454168636,-59.7012256582999,0.001,0.001,90.0,5293312794482160896,110.82620201983,0.0176,-59.70114571849,0.019,0.722,0.722,1385.0415512465374,10.707314012151805,0.0184,-5.085,0.04,18.567,0.035,false,164019.0,32.0798,12.651127,1.9438129878481956,66590.4,76.6909,13.292859,140042.0,103.488,11.896273,1.396586,-9.36,0.72,13,4873.5,,,5.27,14.134,0.01558
1.70E+14,112.276083,-66.454611,,,,,13.249,12.148,11.725,,,,,,,,,Galah_DR2,112.2760969364538,-66.4546161457302,0.001,0.001,90.0,5281221671271275520,112.27602180757,0.022,-66.45458525164,0.0227,0.4488,0.4488,2228.1639928698755,11.739735758759476,0.0224,-6.971,0.043,7.175,0.038,false,253362.0,69.6592,12.179013,0.43927724124052325,94475.4,63.2533,12.913092,228654.0,120.375,11.363974,1.549118,103.55,1.09,25,4364.33,0.8013,0.378,14.38,67.606,0.027292
1.70E+14,112.276083,-66.454611,,,,,13.249,12.148,11.725,,,,,,,,,Galah_DR2,112.2760969364538,-66.4546161457302,0.001,0.001,90.0,5281221671271275520,112.27602180757,0.022,-66.45458525164,0.0227,0.4488,0.4488,2228.1639928698755,11.739735758759476,0.0224,-6.971,0.043,7.175,0.038,false,253362.0,69.6592,12.179013,0.43927724124052325,94475.4,63.2533,12.913092,228654.0,120.375,11.363974,1.549118,103.55,1.09,25,4364.33,0.8013,0.378,14.38,67.606,0.027292
1.60E+14,112.792083,4.193833,,,,,10.914,9.574,9.139,,,,,,,,,Galah_DR2,112.7920946703878,4.1938425672852,0.001,0.001,90.0,3136672310568206464,112.7920851241,0.0348,4.1938486473,0.0307,0.33,0.33,3030.30303030303,12.407430300610564,0.0409,-2.211,0.067,1.412,0.054,true,2765750.0,1720.48,9.583833,-2.8235973006105635,926711.0,1541.41,10.434028,2609000.0,6695.29,8.720736,1.713292,50.32,0.27,4,4095.98,0.517,0.2265,78.87,1577.244,0.05424
1.40E+14,113.439358,-56.852567,,,,,15.404,14.177,13.771,,,,,,,,,Galah_DR2,113.439382633416,-56.8525397437722,0.001,0.0,90.0,5486408030121297536,113.4393743785,0.0147,-56.85251975398,0.0166,0.0972,0.0972,10288.0658436214,15.061668675368626,0.0163,-1.048,0.033,4.643,0.031,false,38052.1,11.0237,14.237419,-0.8242496753686268,13814.4,26.2301,15.000555,35076.9,42.6354,13.399368,1.601187,,,0,4325.58,0.345,0.167,,,0.10945
1.40E+14,113.965008,-55.600189,,,,,14.354,13.422,13.131,,,,,,,,,Galah_DR2,113.9649898596319,-55.6001956199612,0.001,0.0,90.0,5488771533444849792,113.96498638742,0.0163,-55.60018240936,0.0155,0.2904,0.2904,3443.526170798898,12.685016939859718,0.0152,-0.456,0.035,3.068,0.03,false,73220.2,14.237,13.526789,0.8417720601402827,31255.1,61.1991,14.114085,60121.6,50.2673,12.814343,1.299742,,,0,4976.5,0.211,0.1353,8.3,38.047,0.043923
1.40E+14,114.366337,-55.598225,,,,,14.801,13.904,13.576,,,,,,,,,Galah_DR2,114.3663603430343,-55.5982259044463,0.0,0.0,0.0,5488041285924660608,114.36634331292,0.0137,-55.59820458593,0.0172,0.1991,0.1991,5022.601707684581,13.504643699862953,0.0157,-2.235,0.029,4.951,0.032,false,47953.8,10.4437,13.986309,0.4816653001370472,20470.8,27.5849,14.57355,39320.0,39.2235,13.275387,1.298163,,,0,4964.5,0.257,0.1157,9.85,53.148,0.047591
1.60E+14,115.059542,-49.842972,,,,,12.838,11.939,11.579,,,,,,,,,Galah_DR2,115.059524803447,-49.8429717690031,0.001,0.001,0.0,5493964629941968128,115.05951083485,0.017,-49.84296292046,0.023,0.4915,0.4915,2034.587995930824,11.542382389159226,0.0204,-2.092,0.038,2.055,0.047,false,299407.0,52.8971,11.997711,0.455328610840775,124843.0,142.977,12.61048,248380.0,190.91,11.27413,1.33635,18.37,0.77,8,4712.68,0.2617,0.1725,11.45,58.26,0.039932
1.70E+14,115.061542,-65.317222,,,,,13.003,12.257,11.998,,,,,,,,,Galah_DR2,115.0615370858825,-65.3172215547866,0.001,0.001,0.0,5287380821875124480,115.06151506947,0.0161,-65.3172083147,0.0192,1.1649,1.1649,858.4427847883939,9.668556773671451,0.0182,-2.135,0.034,3.075,0.037,false,226535.0,53.1385,12.300529,2.631972226328548,102454.0,71.106,12.825067,176877.0,80.2199,11.642744,1.182323,1.36,0.88,24,4873.5,,,3.84,7.499,0.007559
1.60E+14,115.27625,-49.328833,,,,,13.994,13.048,12.667,,,,,,,,,Galah_DR2,115.2762542448324,-49.3288415746827,0.0,0.0,0.0,5494264521739115776,115.27623490939,0.0113,-49.32883101649,0.0137,0.5482,0.5482,1824.1517694272163,11.3053048439826,0.0132,-2.927,0.025,2.452,0.027,false,106482.0,23.6013,13.120175,1.814870156017399,43370.0,57.477,13.758414,91073.9,98.7269,12.363435,1.39498,29.26,1.51,7,4832.0,,,5.72,16.089,0.032436
1.71E+14,115.802292,0.02325,,,,,11.674,10.686,10.71,,,,,,,,,Galah_DR2,115.8022783383144,0.0232344250264,0.001,0.001,90.0,3085894733294936832,115.80223325879,0.0339,0.02325484885,0.0239,1.1084,1.1084,902.2013713460844,9.776517414449028,0.0412,-10.47,0.074,4.744,0.049,true,910336.0,286.343,10.790361,1.0138435855509726,382837.0,405.28,11.393852,742021.0,340.686,10.08588,1.307972,121.92,0.25,14,4695.3,0.3475,0.1413,8.94,35.026,0.074584
1.70E+14,115.830708,-70.702139,,,,,13.503,12.709,12.398,,,,,,,,,Galah_DR2,115.8306809295946,-70.7021409907164,0.001,0.001,0.0,5264397287939374080,115.83064574289,0.0183,-70.70212496054,0.0221,0.2646,0.2646,3779.289493575208,12.887050800742589,0.0196,-2.701,0.035,3.723,0.044,false,151705.0,38.7701,12.735863,-0.15118780074258886,64645.3,91.6847,13.325046,124352.0,168.682,12.025285,1.299761,4.44,2.74,6,4915.0,0.2315,0.1095,13.54,96.33,0.032994
1.40E+14,117.167283,-57.8086,,,,,13.804,12.856,12.462,,,,,,,,,Galah_DR2,117.1672791763539,-57.8085786722473,0.001,0.001,90.0,5295267485639588352,117.1672872686,0.0167,-57.80860008331,0.0175,0.5135,0.5135,1947.4196689386565,11.447297760333516,0.0177,1.001,0.038,-4.973,0.034,false,135667.0,29.6394,12.85718,1.4098822396664836,54217.3,48.2752,13.516045,117010.0,83.5521,12.09136,1.424685,,,0,4774.0,0.562,0.2795,7.12,23.749,0.077129
1.61E+14,117.398958,-63.790278,,,,,12.35,11.158,10.657,,,,,,,,,Galah_DR2,117.3989649333032,-63.7902620546448,0.001,0.001,90.0,5287909588186201344,117.39889044029,0.0238,-63.79022279463,0.0217,0.3738,0.3738,2675.2273943285177,12.136803514785935,0.0235,-7.641,0.052,9.118,0.041,false,645490.0,322.689,11.163641,-0.9731625147859351,225598.0,207.733,11.96805,600439.0,363.404,10.315747,1.652303,17.37,0.32,15,4133.81,0.422,0.1915,32.64,280.318,0.058452
1.51E+14,117.921583,-6.735306,,,,,14.406,13.601,13.286,,,,,,,,,Galah_DR2,117.9215644345156,-6.735329985115,0.001,0.0,90.0,3043943657411008640,117.92155659304,0.0178,-6.73532209343,0.0132,0.1854,0.1854,5393.743257820927,13.659451350957607,0.0229,-1.809,0.037,1.833,0.027,false,65407.1,15.9969,13.649303,-0.010148350957607022,28954.5,37.6165,14.197098,52042.8,50.8911,12.971019,1.226079,,,0,4884.21,,,,,0.108909
1.51E+14,121.180083,-58.225556,,,,,13.136,12.097,11.639,,,,,,,,,Galah_DR2,121.1800837887395,-58.2255523218666,0.001,0.001,90.0,5294589288825719936,121.18003982026,0.0188,-58.22554808847,0.0201,0.3655,0.3655,2735.9781121751025,12.185563093530604,0.021,-5.377,0.042,0.983,0.037,false,280933.0,50.9908,12.066859,-0.11870409353060474,104687.0,97.3577,12.801657,253030.0,253.7,11.253989,1.547668,0.66,0.4,10,4315.47,0.345,0.168,19.24,115.71,0.013325
