,name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag_x,e_rmag,imag_x,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa,uflux
356,J094541.41+402509.8,146.422551,40.419415,17.86,16.57,16.18,,,,,,,,,,,,,Lamost_DR2,146.422057,40.418683,GALEX J094541.2+402507,6373941632962659829,6373941632961609728,AIS,146.440351,40.570679999999996,136.0,136.0,181.452,49.6933,50086,641,20,0.152632,True,1,0.0171,0,0,,,21.1523,0.2551,,,1.0723,0.2551,,,1.177,0.2383,,,1.1092,0.3258,0,0,0,0,,,12.5625,2.9506200000000002,,,1998.15,1518.71,,7.784,,0.003,0.9832,0.0,0.1673,,-42.47,-40.67,,,10.947000000000001,2.39311,3.5,0.000834,0.000695,,,,101.2,128.2,,,0.97,,,0.37,,C,0,1,6373941632962659328,6373941632962659829,0,1,6373941632962659328,6373941632962659829,6373941632962659829,N,0.0,2.9621,146.4223545103336,40.4186588602285,0.004,0.004,0.0,801315243871289600,146.42234819395,0.1357,40.418615637479995,0.1272,0.08199999999999999,0.2233,-1.117,0.239,-10.039,0.247,False,1070.43,1.9124,18.114468,667.7339999999999,20.1013,18.28988,813.982,21.2869,17.485382,0.804499,,,0,,,,,,0.8200270000000001,146.422356,40.41864,0.005,0.005,90.0,1237660635454898279,1,+,6,J094541.36+402507.1,*,35255507485200,2002.9499,3,19.303,0.025,18.373,0.006999999999999999,18.064,0.008,17.925,0.009000000000000001,17.909000000000002,0.022000000000000002,,,,,,,,,,,0,,,,0.8351219999999999,6.899262576057825e-05
357,J094602.02+265255.8,146.508422,26.882177000000002,16.51,15.76,15.52,,,,,,,,,,,,,Lamost_DR2,146.508231,26.881907,GALEX J094601.9+265254,6378410121232385088,6378410121231335424,AIS,146.181591,27.168027000000002,208.0,208.0,202.2546,48.9465,50213,2817,88,0.40808099999999997,True,1,0.0191,0,0,,,21.9203,0.3106,,,1.8403,0.3106,,,1.9909,0.308,,,2.2306,0.6282,0,0,0,0,,,6.19275,1.7712700000000001,,,1199.65,1214.91,,9.095,,0.004,0.9816,0.0,0.4473,,-27.12,-27.73,,,9.09501,8.146939999999999,3.5,0.000852,0.00047000000000000004,,,,158.5,186.8,,,1.25,,,0.5,,C,0,1,6378410121232385024,6378410121232385088,0,1,6378410121232385024,6378410121232385088,6378410121232385088,N,0.0,1.150169,146.5084177957161,26.8821211193774,0.002,0.001,0.0,646805375944886016,146.50841785632,0.063,26.88210965745,0.0588,-0.1532,0.077,0.013000000000000001,0.096,-2.662,0.09699999999999999,False,8680.5,4.31611,15.842004000000001,3825.01,16.0481,16.394806,6882.06,14.8867,15.167623999999998,1.2271809999999999,,,0,4903.78,,,,,0.9766959999999999,146.508421,26.882118,0.001,0.001,0.0,1237665369035571254,1,+,6,J094602.02+265255.6,,68988043776,2004.3673,3,18.615,0.019,16.634,0.004,15.779000000000002,0.004,15.503,0.004,15.375,0.006,,,,,,,1.2,2.5,-0.7,2.5,0,,,,0.975936,0.00013002282892553646
358,J094634.19+140521.7,146.64246200000002,14.089382999999998,13.77,13.43,13.01,,,,,,,,,,,,,Lamost_DR2,146.642722,14.089376999999999,GALEX J094634.2+140521,6377741558033155655,6377741558032105472,AIS,146.285698,14.235738000000001,96.0,208.0,220.2047,45.096000000000004,50194,1025,32,0.375841,True,1,0.0323,0,0,,,20.2451,0.1034,,,0.1651,0.1034,,,0.2019,0.0963,,,0.1968,0.1221,0,0,0,0,,,28.9716,2.75901,,,1039.34,1591.51,,5.08,,0.002,0.983,0.0,0.1471,,30.49,33.25,,,10.8988,71.49,3.5,0.0008210000000000001,0.0007,,,,171.1,79.2,,,0.56,,,0.16,,C,0,1,6377741558033156096,6377741558033155655,0,1,6377741558033156096,6377741558033155655,6377741558033155655,N,0.0,0.906501,146.6424243719071,14.0892741126559,0.001,0.001,90.0,614669438499207040,146.64239391854,0.0309,14.08924205014,0.024,0.2357,0.0365,-6.86,0.051,-7.447,0.044000000000000004,False,112635.0,57.8555,13.059178999999999,48680.6,183.044,13.632998,90660.7,197.78,12.368372,1.264627,349.9,2.47,3,4812.14,0.308,0.09,,,1.1032629999999999,146.642415,14.089267999999999,0.067,0.057,90.0,1237671124302561367,1,,6,J094634.17+140521.3,*,483856252014608,2006.0163,3,16.144000000000002,0.006,14.243,0.005,14.152999999999999,0.01,15.435,0.013000000000000001,12.86,0.004,,,,,,,-8.9,2.4,-5.5,2.4,0,,,,1.14326,0.0012659780590458026
359,J094650.81+155504.8,146.71174,15.918023999999999,15.12,14.3,13.97,,,,,,,,,,,,,Lamost_DR2,146.711825,15.918465,GALEX J094650.8+155506,6377671246197295806,6377671246196244480,AIS,146.305259,15.786464000000002,192.0,192.0,217.8521,45.89,50192,2721,85,0.412779,True,1,0.042,0,0,,,21.829,0.2941,,,1.749,0.2941,,,1.8796,0.2907,,,2.1764,0.6229,0,0,0,0,,,6.73595,1.82425,,,985.68,2245.78,,8.242,,0.003,0.9754,0.0,0.0651,,44.33,55.25,,,9.1273,89.1295,3.5,0.000657,0.000614,,,,161.0,182.5,,,1.25,,,0.51,,C,0,1,6377671246197296128,6377671246197295806,0,1,6377671246197296128,6377671246197295806,6377671246197295806,N,0.0,1.614007,146.7117182515835,15.9180347427209,0.001,0.001,90.0,619486532084171264,146.71171425718,0.0326,15.918017057679998,0.027999999999999997,0.0177,0.037000000000000005,-0.892,0.063,-4.107,0.048,False,34424.6,12.2109,14.346192000000002,14206.1,33.6509,14.970201000000001,28946.0,32.6981,13.607948,1.362252,,,0,4844.22,,,,,1.592402,146.711683,15.918021,0.061,0.051,90.0,1237668289080000606,1,,6,J094650.80+155504.8,*,202381308858384,2005.3557,3,17.547,0.011000000000000001,15.274000000000001,0.004,14.3,0.009000000000000001,14.277000000000001,0.001,13.75,0.005,,,,,,,-2.8,2.6,-2.5,2.6,0,,,,1.672957,0.00034771651697755075
360,J094904.45+481210.6,147.268583,48.202957,14.55,13.98,13.79,,,,,,,,,,,,,Lamost_DR2,147.26857900000002,48.203074,GALEX J094904.4+481211,6373765726134603017,6373765726133551104,AIS,146.925673,47.926567,114.1,114.1,169.4946,49.0279,50081,1089,34,0.359124,True,1,0.0094,0,0,,,19.3743,0.0861,,,-0.7057,0.0861,,,-0.6426,0.0863,,,-0.7358,0.0915,0,0,0,0,,,64.6052,5.1245,,,1307.09,2568.56,,3.6060000000000003,,0.002,0.9836,0.0,0.1818,,-49.88,-51.31,,,11.0335,25.732,3.5,0.000848,0.0006940000000000001,,,,98.5,114.4,,,0.5,,,0.09,,C,0,1,6373765726134602752,6373765726134603017,0,1,6373765726134602752,6373765726134603017,6373765726134603017,N,0.0,0.42098500000000005,147.268593614244,48.202956675980204,0.001,0.0,90.0,824922209491581184,147.26852188358,0.0143,48.202926288380006,0.0139,0.4748,0.0217,-11.104000000000001,0.032,-7.058,0.028999999999999998,False,46150.2,9.862919999999999,14.027931,22387.9,43.7515,14.476356,33930.8,30.394000000000002,13.435432999999998,1.040922,,,0,5097.0,,,3.79,8.754,0.42382,147.2686,48.202946000000004,0.001,0.001,90.0,1237657242435911759,1,+,6,J094904.46+481210.6,*,193585182019600,2001.8905,3,16.107,0.005,14.622,0.003,13.972999999999999,0.003,13.737,0.003,13.677999999999999,0.004,,,,,,,-12.2,2.6,-8.8,2.6,0,,,,0.46318100000000006,0.001309863931381216
361,J094929.78+331319.3,147.374087,33.222048,14.57,13.89,13.68,,,,,,,,,,,,,Lamost_DR2,147.37416499999998,33.222388,GALEX J094929.7+331320,6378410031038073907,6378410031037022208,AIS,147.16868799999997,33.105871,188.0,188.0,192.6723,50.5165,50213,129,4,0.207756,True,1,0.0126,0,1,,,20.9818,0.1752,,,0.9018,0.1752,,,1.0199,0.1679,,,0.987,0.2301,0,0,0,0,,,14.6993,2.37155,,,1509.33,2187.06,,5.725,,0.002,0.9815,0.0,0.1306,,-44.32,-63.91,,,10.5779,3.50979,3.5,0.000789,0.000686,,,,149.0,183.4,,,0.68,,,0.26,,C,0,1,6378410031038073856,6378410031038073907,0,1,6378410031038073856,6378410031038073907,6378410031038073907,N,0.0,1.24617,147.37406180816808,33.2220628506101,0.001,0.001,90.0,793642821668681472,147.37403364944998,0.0266,33.22205920745,0.0241,0.2165,0.0352,-5.471,0.048,-0.846,0.045,False,49087.6,14.183,13.960937,22335.7,66.0867,14.478888000000001,37949.1,36.0574,13.313916,1.164971,,,0,4932.08,,,,,1.2110889999999999,147.37405800000002,33.222048,0.061,0.055999999999999994,0.0,1237662224590962691,1,,6,J094929.77+331319.3,*,202381275303952,2003.3161,3,16.782,0.008,14.773,0.003,13.972999999999999,0.006,13.968,0.005,13.587,0.004,,,,,,,-7.7,2.6,0.3,2.6,0,,,,1.266145,0.0007034383186637826
362,J095150.69+195402.3,147.96121000000002,19.900653,15.9,15.17,14.91,,,,,,,,,,,,,Lamost_DR2,147.961354,19.900819,GALEX J095150.7+195402,6377671205395104789,6377671205394055168,AIS,147.688264,20.206928,220.0,220.0,212.9983,48.4176,50192,1505,47,0.399389,True,1,0.0269,0,0,,,21.6862,0.253,,,1.6062,0.253,,,1.781,0.2447,,,1.7642,0.3884,0,0,0,0,,,7.68249,1.7894400000000001,,,1311.89,1179.23,,9.927,,0.004,0.9652,0.0,0.2692,,-80.26,-78.75,,,0.0,16.2677,3.5,0.0008470000000000001,0.0006190000000000001,,,,178.4,183.4,,,1.1,,,0.46,,C,0,1,6377671205395104768,6377671205395104789,0,1,6377671205395104768,6377671205395104789,6377671205395104789,N,0.0,0.7707470000000001,147.9612061294181,19.9006726571137,0.002,0.002,0.0,627585259856650880,147.96121550664,0.062,19.90064985865,0.0622,0.1112,0.0902,2.048,0.10400000000000001,-5.295,0.11,False,15220.6,11.8949,15.232288,6684.27,56.6565,15.788754,12250.4,25.8205,14.541545999999999,1.247208,,,0,5083.0,0.256,0.11599999999999999,,,0.726705,147.961226,19.900663,0.001,0.001,0.0,1237667485386473558,2,,6,J095150.69+195402.3,*,35255507484688,2005.0526,3,18.147000000000002,0.013999999999999999,16.038,0.003,15.145,0.003,14.865,0.003,14.741,0.004,,,,,,,2.7,2.6,-3.5,2.6,0,,,,0.707286,0.00020008910692054818
363,J095155.12+202032.7,147.979671,20.342427999999998,13.39,13.05,12.75,,,,,,,,,,,,,Lamost_DR2,147.979729,20.3424,GALEX J095155.1+202032,6377671205395107083,6377671205394055168,AIS,147.688264,20.206928,220.0,220.0,212.375,48.5747,50192,1505,47,0.305129,True,1,0.0245,0,1,,,19.9804,0.0895,,,-0.0996,0.0895,,,-0.0662,0.0876,,,-0.079,0.1033,0,0,0,0,,,36.9685,3.0476,,,1272.26,2239.11,,5.736000000000001,,0.002,0.9836,0.0,0.0491,,-40.24,-40.58,,,10.3832,6.01297,3.5,0.000741,0.000704,,,,170.2,202.8,,,0.52,,,0.12,,C,0,1,6377671205395106816,6377671205395107083,0,1,6377671205395106816,6377671205395107083,6377671205395107083,N,0.0,0.22103299999999998,147.9796720553701,20.3424334198236,0.001,0.001,90.0,627617940262752384,147.97962863232001,0.0613,20.34241133491,0.0407,1.1048,0.067,-9.456,0.08800000000000001,-5.129,0.077,True,141381.0,33.4423,12.812389999999999,67124.6,104.936,13.284184,105373.0,235.87099999999998,12.205096000000001,1.0790879999999998,11.29,1.02,5,5072.2,,,2.89,4.977,0.22676300000000002,147.97966100000002,20.34242,0.051,0.051,0.0,1237667541752807558,1,,6,J095155.11+202032.7,*,483856252014608,2005.0961,3,15.857999999999999,0.008,13.599,0.002,12.819,0.001,12.657,0.001,13.432,0.009000000000000001,,,,,,,-10.0,2.4,-3.2,2.4,0,,,,0.240452,0.0016475029752524594
364,J095240.16+441211.3,148.16734,44.203145,17.41,16.75,16.53,,,,,,,,,,,,,Lamost_DR2,148.167014,44.20308,GALEX J095240.0+441211,6373765759420597136,6373765759419547648,AIS,147.992379,44.573197,109.05,325.05,175.3422,50.4861,50081,2081,65,0.39059,True,1,0.0116,0,0,,,21.7617,0.2242,,,1.6817,0.2242,,,1.68,0.1911,,,2.1093,0.4419,0,0,0,0,,,7.16657,1.47918,,,1633.41,1055.65,,6.497999999999999,,0.003,0.9777,0.0,0.2398,,-18.99,-24.04,,,1.20626,82.2699,3.5,0.0007610000000000001,0.0005780000000000001,,,,255.3,89.5,,,0.74,,,0.31,,C,0,1,6373765759420597248,6373765759420597136,0,1,6373765759420597248,6373765759420597136,6373765759420597136,N,0.0,0.8726729999999999,148.1673406588095,44.203155519895496,0.002,0.001,90.0,820300721602407552,148.1673359422,0.0526,44.20313896818,0.0499,0.0682,0.0793,-0.785,0.1,-3.844,0.094,False,3515.07,2.66221,16.823529999999998,1618.7,14.2592,17.328472,2716.28,7.69123,16.176985000000002,1.1514870000000001,,,0,4967.0,,,,,0.885777,148.16734,44.203145,0.002,0.002,90.0,1237657874868797596,1,+,6,J095240.16+441211.3,*,68988043264,2002.0378,3,19.21,0.025,17.506,0.005,16.757,0.004,16.509,0.004,16.405,0.008,-5.9999999999999995e-05,2e-05,16.0,,,,-1.3,2.7,-7.5,2.7,3739276950712197120,STAR,STAR,Carbon,0.874207,7.516339456104254e-05
365,J095545.82+443640.4,148.940958,44.611247,16.95,16.41,16.25,,,,,,,,,,,,,Lamost_DR2,148.941071,44.611194,GALEX J095545.8+443640,6373765758346856158,6373765758345805824,AIS,149.315254,44.835440999999996,121.0,344.0,174.5438,50.9517,50081,2049,64,0.347806,True,1,0.0107,0,0,,,20.3846,0.0865,,,0.3046,0.0865,,,0.2984,0.079,,,0.41200000000000003,0.1093,0,0,0,0,,,25.478,2.0295099999999997,,,2603.41,1396.2,,3.319,,0.001,0.9833,0.0,0.0683,,70.59,66.28,,,10.3517,1.0777299999999999,3.5,0.000746,0.000695,,,,277.9,92.5,,,0.52,,,0.12,,C,0,1,6373765758346856448,6373765758346856158,0,1,6373765758346856448,6373765758346856158,6373765758346856158,N,0.0,0.34670300000000004,148.9409743892125,44.6112629180903,0.002,0.002,0.0,820383013175744128,148.94113905521002,0.0547,44.61112891202,0.0647,0.6182,0.0905,27.226,0.126,-31.124000000000002,0.153,False,4896.84,3.7188199999999996,16.463576999999997,2469.66,16.7495,16.869795,3513.87,17.6704,15.897456,0.972339,,,0,5356.5,0.14,0.0655,,,0.350512,148.940958,44.611247,0.002,0.002,90.0,1237657874869125135,1,+,6,J095545.82+443640.4,,68987912192,2002.0378,3,18.239,0.013999999999999999,16.98,0.004,16.381,0.004,16.224,0.004,16.149,0.006999999999999999,5e-05,2.9999999999999997e-05,16.0,,,,26.0,2.7,-28.8,2.7,3595061155745341440,STAR,STAR,Carbon,0.345657,0.00018383276868885802
366,J095603.44+150507.4,149.01433600000001,15.085416,14.18,13.45,13.34,,,,,,,,,,,,,Lamost_DR2,149.014402,15.084307,GALEX J095603.4+150503,6382667349724499090,6382667349723447296,AIS,149.180543,14.778307,112.0,112.0,220.2522,47.5973,50334,417,13,0.345553,True,1,0.0311,0,0,,,21.119,0.3787,,,1.0390000000000001,0.3787,,,1.6369,0.36,,,1.0113,0.3452,0,0,0,0,,,12.9538,4.5172099999999995,,,2303.38,2623.72,,12.054,,0.005,0.9608,0.0,0.6274,,-1.83,-0.6,,,12.0539,123.271,4.84056,0.001373,0.000512,,,,87.9,103.7,,,1.72,,,0.64,,C,0,1,6382667349724498944,6382667349724499090,0,1,6382667349724498944,6382667349724499090,6382667349724499090,N,0.0,3.999054,149.0143252818665,15.0854286528511,0.003,0.002,0.0,616512219987493120,149.01431504828997,0.0775,15.08542331184,0.1058,0.2057,0.0439,-2.295,0.102,-1.24,0.16399999999999998,False,76240.9,20.5583,13.482895999999998,32855.2,96.8132,14.059876999999998,61828.4,66.6065,12.783951,1.275927,,,0,4934.05,0.257,0.13699999999999998,,,4.046746,149.0143,15.085408,0.068,0.057,0.0,1237671262279303247,1,,6,J095603.43+150507.4,*,483856252014640,2006.0846,3,16.86,0.009000000000000001,15.21,0.005,13.637,0.003,14.73,0.011000000000000001,13.581,0.006,,,,,,,-0.2,2.5,-0.2,2.5,0,,,,3.9806489999999997,0.0006546753469923011
367,J095648.87+020520.3,149.203665,2.088988,13.67,13.01,12.73,,,,,,,,,,,,,Lamost_DR2,149.203813,2.089019,GALEX J095648.9+020520,6382702589931163180,6382702589930110976,AIS,149.68768899999998,2.001248,222.0,323.0,236.2419,41.3077,50335,2081,65,0.491468,True,1,0.0208,0,1,,,20.0868,0.0756,,,0.0068,0.0756,,,0.0826,0.0725,,,0.0054,0.084,0,1,0,0,,,33.5186,2.3326700000000002,,,3107.58,2132.89,,4.208,,0.002,0.9834,0.0,0.0885,,-13.59,-10.55,,,11.4753,100.32799999999999,3.5,0.0008359999999999999,0.000762,,,,276.3,180.3,,,0.52,,,0.12,,C,0,1,6382702589931163648,6382702589931163180,0,1,6382702589931163648,6382702589931163180,6382702589931163180,N,0.0,0.545427,149.2036735043676,2.0889897554971997,0.006,0.004,0.0,3834793852683052416,149.20365105666,0.0984,2.08896873264,0.1701,0.1611,0.0639,-5.21,0.257,-4.883,0.409,False,118698.0,55.4218,13.002261,51963.8,75.648,13.562135999999999,94707.7,232.43200000000002,12.320957,1.241179,270.58,0.77,2,4803.74,,,,,0.512775,149.203666,2.0889919999999997,0.059000000000000004,0.05,90.0,1237651753996845094,1,,6,J095648.87+020520.3,*,483856252014608,2000.3428,3,16.007,0.006999999999999999,15.687999999999999,0.013000000000000001,13.087,0.002,14.398,0.012,12.985,0.006,,,,,,,-1.8,2.7,-4.2,2.7,0,,,,0.536355,0.0014362372770655542
368,J095831.76+313657.9,149.632365,31.616084999999998,14.82,14.29,14.07,,,,,,,,,,,,,Lamost_DR2,149.63249199999998,31.616061,GALEX J095831.7+313657,6378410047144201966,6378410047143149568,AIS,149.180105,31.584014,212.1,420.1,195.4569,52.305,50213,609,19,0.38664,True,1,0.0141,0,0,,,18.8301,0.0338,,,-1.2499,0.0338,,,-1.1859,0.0336,,,-1.2751,0.0344,0,256,0,0,,,106.65299999999999,3.3219300000000005,,,1021.81,1974.73,,3.26,,0.001,0.9857,0.0,0.0918,,42.49,36.92,,,12.2943,3.39584,3.5,0.000897,0.000814,,,,344.6,200.5,,,0.47,,,0.06,,C,0,1,6378410047144202240,6378410047144201966,0,1,6378410047144202240,6378410047144201966,6378410047144201966,N,0.0,0.398475,149.6323797276415,31.6160636934061,0.001,0.001,90.0,745047225218663296,149.63236916636,0.028999999999999998,31.61601418842,0.0263,0.3072,0.0368,-2.089,0.053,-11.498,0.046,False,35628.1,10.4891,14.308886,17438.5,28.4009,14.747616,26224.7,35.7237,13.715143,1.032473,,,0,5142.0,,,5.04,16.009,0.344329,149.632371,31.616041999999997,0.001,0.001,90.0,1237664870289768512,1,+,6,J095831.76+313657.7,*,35253360132112,2004.2113,3,16.224,0.006,14.880999999999998,0.003,14.267000000000001,0.003,14.044,0.004,13.936,0.004,,,,,,,-5.5,2.6,-5.4,2.6,0,,,,0.376861,0.001176051033147221
369,J100013.61+073154.5,150.056748,7.531822999999999,14.42,13.85,13.65,,,,,,,,,,,,,Lamost_DR2,150.056746,7.531886,GALEX J100013.6+073154,6382667419517716324,6382667419516665856,AIS,150.487534,7.697792,112.0,224.0,230.6345,45.001000000000005,50334,2497,78,0.458088,True,1,0.025,0,1,,,19.2646,0.0549,,,-0.8154,0.0549,,,-0.6745,0.0557,,,-0.8301,0.0565,0,17,0,0,,,71.4758,3.61005,,,2884.06,1540.54,,4.131,,0.002,0.9834,0.0,0.1422,,-33.57,-10.69,,,0.0,199.03799999999998,3.5,0.0009720000000000001,0.000834,,,,189.8,70.8,,,0.51,,,0.11,,C,0,1,6382667419517716480,6382667419517716324,0,1,6382667419517716480,6382667419517716324,6382667419517716324,N,0.0,0.228282,150.056737293444,7.531826340071301,0.003,0.002,0.0,3874621496735671552,150.0567313294,0.08199999999999999,7.531779266900001,0.1095,0.35600000000000004,0.0493,-1.3730000000000002,0.128,-10.933,0.182,False,52108.4,15.6397,13.896097,24833.6,55.3417,14.363789,39057.5,42.2481,13.282658999999999,1.08113,,,0,5062.0,,,,,0.21701199999999998,150.05674399999998,7.5318119999999995,0.001,0.001,90.0,1237658491729477680,1,+,6,J100013.61+073154.5,*,35255507619856,2002.1936,3,16.042,0.005,14.515999999999998,0.003,13.83,0.003,13.589,0.003,13.504000000000001,0.004,,,,,,,-1.3,2.7,-7.9,2.7,0,,,,0.264941,0.0013906767401175703
370,J100126.22+034919.9,150.359282,3.8222169999999998,17.11,16.51,16.29,,,,,,,,,,,,,Lamost_DR2,150.359423,3.8222690000000004,GALEX J100126.2+034920,6382702567382584490,6382702567381532672,AIS,150.806096,3.654361,195.0,195.0,235.2063,43.244,50335,1409,44,0.4763,True,1,0.0225,0,0,,,22.0923,0.3635,,,2.0123,0.3635,,,2.0507,0.3125,,,1.9608,0.4895,0,1,0,0,,,5.28545,1.7692400000000001,,,3001.91,2330.29,,7.167000000000001,,0.003,0.9737,0.0,0.4496,,20.85,20.48,,,0.0,5.433590000000001,4.2699300000000004,0.000771,0.000424,,,,164.8,133.9,,,1.07,,,0.44,,C,0,1,6382702567382584320,6382702567382584490,0,1,6382702567382584320,6382702567382584490,6382702567382584490,N,0.0,0.538957,150.35930941015508,3.8222560869472004,0.002,0.002,0.0,3848907218296943744,150.35928604471002,0.1043,3.82224011633,0.0905,0.0054,0.1196,-5.415,0.14800000000000002,-3.7089999999999996,0.158,False,4458.86,3.46771,16.565307999999998,2142.74,16.4636,17.023964000000003,3312.46,15.6547,15.961542999999999,1.0624209999999998,,,0,5131.81,,,,,0.410654,150.359322,3.8222620000000003,0.002,0.001,90.0,1237654601026699276,1,+,6,J100126.23+034920.1,*,68987912704,2001.1396,3,18.667,0.017,17.201,0.004,16.509,0.004,16.275,0.004,16.164,0.006999999999999999,,,,,,,-3.1,2.8,-5.2,2.8,0,,,,0.36522899999999997,0.00012394212660185987
371,J100209.08+075436.6,150.537841,7.910177,14.61,13.94,13.74,,,,,,,,,,,,,Lamost_DR2,150.53781,7.9102440000000005,GALEX J100209.0+075436,6382667419517718390,6382667419516665856,AIS,150.487534,7.697792,112.0,224.0,230.5247,45.6047,50334,2497,78,0.21821300000000002,True,1,0.0244,0,0,,,20.7061,0.1272,,,0.6261,0.1272,,,0.7118,0.1192,,,0.7313,0.1702,0,0,0,0,,,18.9481,2.21929,,,1739.61,2448.17,,4.81,,0.002,0.9861,0.0,0.2138,,-12.28,-6.21,,,0.473236,142.17700000000002,3.5,0.0008269999999999999,0.00065,,,,172.4,115.0,,,0.61,,,0.22,,C,0,1,6382667419517718528,6382667419517718390,0,1,6382667419517718528,6382667419517718390,6382667419517718390,N,0.0,0.265803,150.5378283365201,7.9101848583752,0.001,0.001,0.0,3874751926302581760,150.53781642796002,0.037000000000000005,7.91016511522,0.0311,0.4686,0.0558,-2.74,0.06,-4.586,0.063,False,47001.4,12.6825,14.008089000000002,21767.2,46.3343,14.506881,36020.6,37.5307,13.370543,1.1363379999999998,,,0,4941.5,,,4.2,9.459,0.222723,150.537845,7.910172,0.001,0.001,90.0,1237658492266610693,1,+,6,J100209.08+075436.6,*,193585182019600,2002.1936,3,16.61,0.006,14.690999999999999,0.003,13.923,0.003,13.712,0.003,13.581,0.004,,,,,,,-0.4,2.7,-3.8,2.7,0,,,,0.28946500000000003,0.0008241876141866925
372,J100328.28+073238.4,150.867849,7.544009,14.25,13.52,13.38,,,,,,,,,,,,,Lamost_DR2,150.868124,7.544248,GALEX J100328.3+073239,6382667419517716392,6382667419516665856,AIS,150.487534,7.697792,112.0,224.0,231.2153,45.6942,50334,2497,78,0.40728000000000003,True,1,0.0223,0,0,,,20.8681,0.1451,,,0.7881,0.1451,,,1.1123,0.1479,,,0.7984,0.1704,0,0,0,0,,,16.3216,2.18109,,,953.54,1570.21,,8.068999999999999,,0.003,0.9642,0.0,0.221,,20.78,21.24,,,12.1311,12.0326,3.5,0.0009550000000000001,0.0007440000000000001,,,,180.0,101.1,,,0.79,,,0.33,,C,0,1,6382667419517716480,6382667419517716392,0,1,6382667419517716480,6382667419517716392,6382667419517716392,N,0.0,1.305317,150.8678364589264,7.5440101083872,0.001,0.001,0.0,3874679629117654912,150.86781683611,0.0272,7.544000458999999,0.0305,0.0534,0.0304,-4.518,0.048,-2.241,0.051,False,70797.5,21.1336,13.563320999999998,30567.9,65.4112,14.138223000000002,56916.8,90.5576,12.873818,1.264404,,,0,4781.53,,,,,1.3366,150.867872,7.5440059999999995,0.0,0.0,90.0,1237658491729805463,1,+,6,J100328.28+073238.4,*,167206097653832,2002.1936,3,16.59,0.006,14.401,0.003,13.472999999999999,0.003,13.715,0.006999999999999999,13.049000000000001,0.003,,,,,,,-0.6,2.7,3.8,2.7,0,,,,1.2503309999999999,0.0008395104175030453
