name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,Error Bar,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
1.80E+14,153.668542,-43.249833,,,,,12.313,11.184,10.8,,,,,,,,,Galah_DR2,153.6685422,-43.24983063,0.001,0.001,90,5.41671E+18,153.6685117,0.0244,-43.24983254,0.0248,0.4772,0.4772,2095.557418,11.60649783,0.0311,-5.15,0.049,-0.442,0.047,TRUE,603234,471.877,11.237152,-0.369345825,226083,266.631,11.965717,532208,401.649,10.446715,1.519002,668.280012,10.29,0.61,14,4396,0.1595,0.0703,20.42,140.337,0.008537
1.61E+14,154.415083,5.112583,,,,,13.462,12.705,12.417,,,,,,,,,Galah_DR2,154.4150944,5.112571035,0.001,0.001,90,3.8613E+18,154.4150856,0.0508,5.112563769,0.0419,0.2502,0.2502,3996.802558,13.00856347,0.058,-2.019,0.081,-1.688,0.073,FALSE,145672,43.6123,12.779923,-0.228640473,65830.1,109.917,13.305327,113509,74.3316,12.12434,1.180987,184.2485998,2.28,1.32,4,4901.64,,,,,0.059312
1.60E+14,155.043208,-43.065194,,,,,13.946,13.166,12.91,,,,,,,,,Galah_DR2,155.0431815,-43.06519849,0,0,0,5.41602E+18,155.0431634,0.0104,-43.06519518,0.0121,0.2579,0.2579,3877.471888,12.94274329,0.0151,-3.071,0.022,0.771,0.025,FALSE,95160.8,21.2919,13.242221,0.299477711,42268.4,46.3508,13.786349,75377.8,41.7656,12.568812,1.217537,88.11639956,,,0,4963.58,0.4275,0.263,10.72,62.874,0.071475
1.71E+14,155.64875,-31.116139,,,,,12.511,11.414,11.048,,,,,,,,,Galah_DR2,155.6487648,-31.11613117,0.003,0.002,90,5.46087E+18,155.6487309,0.0691,-31.11611658,0.0671,0.4312,0.4312,2319.109462,11.82660624,0.071,-6.737,0.194,3.388,0.105,TRUE,479424,283.15,11.486566,-0.340040239,184378,238.496,12.187116,416270,266.053,10.713483,1.473633,504.5490022,11.46,0.67,12,4368,0.2577,0.1335,20.54,138.364,0.05357
1.71E+14,156.245,-40.488472,,,,,14.091,13.087,12.865,,,,,,,,,Galah_DR2,156.2449946,-40.48847354,0,0,0,5.41669E+18,156.2449616,0.0115,-40.4884658,0.0128,0.359,0.359,2785.51532,12.22452776,0.018,-5.837,0.023,1.796,0.027,FALSE,101778,21.1638,13.169229,0.944701243,41402.6,37.1085,13.80882,86266.3,56.6421,12.422318,1.386502,93.75060143,-2.71,0.85,18,4705.38,0.358,0.1745,9.18,37.217,0.015728
1.50E+14,156.314917,-73.249417,,,,,13.933,13.249,13.021,,,,,,,,,Galah_DR2,156.3148902,-73.24942502,0.001,0.001,90,5.22985E+18,156.3148216,0.0214,-73.24942953,0.0193,1.1185,1.1185,894.0545373,9.756820058,0.0216,-4.592,0.041,-1.047,0.036,FALSE,90087.6,17.0069,13.301703,3.544882942,42759.5,36.5664,13.773807,67812.4,39.0294,12.683648,1.090159,75.59579862,,,0,5057.67,,,2.29,3.103,0.040099
1.71E+14,156.354458,-70.556417,,,,,12.218,11.416,11.1,,,,,,,,,Galah_DR2,156.3544379,-70.55641586,0.001,0.001,90,5.23064E+18,156.354391,0.0198,-70.55640467,0.0195,0.6195,0.6195,1614.205004,11.03979345,0.0212,-3.621,0.038,2.599,0.035,FALSE,489815,105.828,11.463285,0.423491554,213606,286.989,12.027356,391448,313.412,10.780235,1.247121,600.4010137,-6.74,0.69,10,4874.93,0.083,0.051,10.61,57.324,0.024453
1.70E+14,157.2975,-27.924556,,,,,13.304,12.26,11.918,,,,,,,,,Galah_DR2,157.2974893,-27.92456093,0.001,0.001,90,5.46788E+18,157.2974977,0.0243,-27.92459433,0.0255,0.2229,0.2229,4486.316734,13.25944966,0.0334,1.721,0.064,-7.757,0.062,FALSE,221471,54.2217,12.325071,-0.934378658,88209.9,89.2142,12.987595,190091,170.907,11.564515,1.42308,260.1212029,245.12,0.5,16,4656.25,,,22.44,213.328,0.038459
1.50E+14,157.432125,-42.287778,,,,,13.233,12.094,11.636,,,,,,,,,Galah_DR2,157.4321404,-42.28777176,0.001,0.001,0,5.36828E+18,157.4321049,0.0181,-42.287755,0.0189,0.2443,0.2443,4093.327876,13.06038267,0.0251,-6.099,0.036,3.893,0.037,FALSE,265919,55.6023,12.126491,-0.933891665,98107.6,82.8391,12.872132,241191,136.236,11.306019,1.566114,219.0751037,154.19,0.37,14,4312.37,0.4715,0.1952,28.07,245.441,0.046769
1.50E+14,158.855042,-20.762028,,,,,12.646,11.568,11.225,,,,,,,,,Galah_DR2,158.8550176,-20.76203254,0.002,0.001,0,5.476E+18,158.8549733,0.0679,-20.76201266,0.1093,0.568,0.568,1760.56338,11.22825832,0.0639,-9.604,0.091,4.615,0.159,FALSE,429698,329.764,11.605456,0.377197679,168435,238.957,12.285306,369755,340.104,10.842134,1.443173,579.0610007,12.17,0.42,5,4494.72,0.392,0.1923,13.57,67.664,0.083902
1.70E+14,159.103583,10.479417,,,,,14.687,14.248,14.109,,,,,,,,,Galah_DR2,159.1035838,10.47942996,0.001,0.001,90,3.87026E+18,159.103569,0.0328,10.47942546,0.0285,0.8382,0.8382,1193.032689,10.38326172,0.0354,-3.366,0.052,-1.045,0.05,FALSE,36576.4,13.6801,14.280364,3.897102282,19644.9,33.7835,14.618263,24689.9,44.9615,13.780623,0.837641,78.74500067,,,0,5791,,,1.42,2.054,0.046739
1.70E+14,159.143167,-39.4145,,,,,12.749,11.854,11.655,,,,,,,,,Galah_DR2,159.1431531,-39.4144922,0.001,0.001,0,5.44097E+18,159.1429941,0.0184,-39.41444557,0.0228,0.469,0.469,2132.196162,11.64413579,0.0301,-28.519,0.034,10.831,0.043,FALSE,313691,58.5848,11.947112,0.302976214,134483,118.96,12.529722,253346,130.91,11.252636,1.277086,249.8699991,109.88,1.71,16,4765.08,,,11.92,66.004,0.047835
1.51E+14,159.184625,-79.508278,,,,,13.113,12.223,11.875,,,,,,,,,Galah_DR2,159.1846097,-79.50827892,0.001,0,90,5.19928E+18,159.1842834,0.0168,-79.50826727,0.0166,0.4524,0.4524,2210.433245,11.72238702,0.019,-13.801,0.034,2.705,0.031,FALSE,234194,35.3016,12.264424,0.542036981,97821.4,88.8709,12.875303,194097,130.306,11.54187,1.333433,219.176903,-6.53,1,8,4757.09,0.2275,0.1348,10.73,53.074,0.010556
1.51E+14,159.292875,-78.807556,,,,,14.768,13.677,13.269,,,,,,,,,Galah_DR2,159.2927789,-78.80754687,0.001,0.001,90,5.19938E+18,159.2928077,0.0179,-78.80754143,0.0168,0.0202,0.0202,49504.9505,18.47324315,0.0165,1.298,0.033,1.264,0.032,FALSE,61256.2,15.8169,13.720491,-4.752752153,22985.4,38.7594,14.447757,55494.4,101.905,12.901297,1.54646,140.6643994,,,0,4326,,,,,0.074761
1.51E+14,159.589917,-46.095528,,,,,11.785,10.861,10.631,,,,,,,,,Galah_DR2,159.5899141,-46.0955195,0.001,0.001,0,5.36649E+18,159.58984,0.0304,-46.09551457,0.0271,0.8082,0.8082,1237.317496,10.46240577,0.0372,-11.945,0.058,1.145,0.061,TRUE,802233,536.961,10.927614,0.465208231,333769,312.743,11.542774,655651,377.599,10.220239,1.322536,690.3420115,12.82,0.79,7,4631.02,0.3263,0.1577,11.96,59.305,0.031437
1.71E+14,159.738875,-72.417139,,,,,13.21,11.99,11.513,,,,,,,,,Galah_DR2,159.7388368,-72.41713958,0.001,0.001,0,5.22958E+18,159.7387851,0.0212,-72.41713887,0.0228,0.1937,0.1937,5162.622612,13.5643519,0.0227,-3.624,0.041,0.165,0.043,FALSE,292851,71.9484,12.021748,-1.542603896,101880,147.323,12.831168,274986,185.408,11.163645,1.667523,332.730998,105.82,0.63,4,4225,0.349,0.168,39.59,450.008,0.041645
1.60E+14,160.0095,-27.010194,,,,,14.049,13.106,12.7,,,,,,,,,Galah_DR2,160.0094951,-27.01018839,0.001,0.001,90,5.46814E+18,160.0094535,0.0179,-27.01016741,0.0216,0.4839,0.4839,2066.542674,11.57622189,0.0244,-8.617,0.044,4.874,0.036,FALSE,105918,42.3866,13.125937,1.549715111,42864.3,48.0264,13.771149,89980.3,85.8907,12.376552,1.394597,133.9171015,38.16,1.64,9,4494,,,7.91,22.989,0.025554
1.60E+14,161.445875,-27.550417,,,,,13.494,12.543,12.309,,,,,,,,,Galah_DR2,161.4458826,-27.55041651,0.001,0.001,0,5.45737E+18,161.4458538,0.0288,-27.55041492,0.0334,0.1482,0.1482,6747.638327,14.14575898,0.0412,-5.93,0.054,0.37,0.063,TRUE,163016,31.2608,12.657787,-1.487971982,68373,57.2408,13.264177,134944,69.2791,11.936534,1.327643,126.519899,348.72,0.47,33,4785.03,,,,,0.024252
1.40E+14,161.79425,-46.867556,,,,,13.889,12.711,12.342,,,,,,,,,Galah_DR2,161.7942628,-46.8675631,0.001,0.001,90,5.36321E+18,161.7942081,0.0221,-46.86755072,0.0228,0.4525,0.4525,2209.944751,11.72190708,0.0298,-8.683,0.047,2.877,0.047,FALSE,144224,36.7381,12.790775,1.068867918,53975.8,76.4901,13.52089,129591,83.2838,11.980483,1.540407,159.773897,6.23,0.62,15,4338.45,0.612,0.293,10.96,38.336,0.040513
1.50E+14,162.307708,-21.228444,,,,,14.099,13.342,13.023,,,,,,,,,Galah_DR2,162.3077235,-21.22845908,0.001,0.001,90,3.55081E+18,162.3077231,0.0186,-21.22847835,0.0218,0.2212,0.2212,4520.79566,13.27607439,0.0313,-0.094,0.052,-4.476,0.04,FALSE,85469.1,18.5136,13.358843,0.082768613,38656.2,38.3117,13.88334,67004.6,52.6748,12.696658,1.186682,90.98649891,,,0,5059.54,,,,,0.075285
1.70E+14,162.804083,-73.048,,,,,12.623,11.586,11.369,,,,,,,,,Galah_DR2,162.8040594,-73.04800501,0.001,0.001,90,5.2293E+18,162.804017,0.0212,-73.04800989,0.0248,0.5935,0.5935,1684.919966,11.13289638,0.0272,-2.874,0.042,-1.134,0.039,FALSE,391191,65.3936,11.707395,0.574498616,160234,192.568,12.339503,328852,244.326,10.96942,1.370084,436.8939932,32.17,0.67,8,4739.57,0.2813,0.128,10.67,51.783,0.030599
1.61E+14,164.432042,-46.323833,,,,,12.433,11.59,11.322,,,,,,,,,Galah_DR2,164.4320365,-46.32382284,0.001,0.001,90,5.38744E+18,164.4320119,0.0214,-46.32383212,0.0199,0.7195,0.7195,1389.854065,10.71484601,0.0288,-3.946,0.048,-2.156,0.044,FALSE,409354,134.374,11.658119,0.943272991,177677,177.398,12.227307,327149,194.123,10.975057,1.252251,371.520995,10.21,0.37,15,4892.86,0.342,0.1655,8.27,35.346,0.039045
1.61E+14,165.534583,-31.360306,,,,,14.265,13.41,13.157,,,,,,,,,Galah_DR2,165.5345763,-31.36029444,0.001,0,90,5.45194E+18,165.5345526,0.016,-31.36027575,0.0159,0.2164,0.2164,4621.072089,13.32371372,0.0228,-4.693,0.037,4.341,0.03,FALSE,74763.9,15.5597,13.504135,0.180421282,32692.6,43.624,14.065264,59794.6,36.4363,12.820266,1.244998,80.06030055,,,0,4860.49,0.081,0.035,11.96,71.983,0.046496
1.40E+14,165.960917,-44.567028,,,,,13.498,12.386,12.065,,,,,,,,,Galah_DR2,165.9608828,-44.56702315,0.001,0.001,90,5.38731E+18,165.960824,0.0185,-44.56701992,0.0196,0.3928,0.3928,2545.824847,12.0291426,0.0309,-9.734,0.043,0.749,0.04,TRUE,192236,34.5177,12.478778,0.449635396,74498.1,58.4739,13.171024,170134,120.951,11.684941,1.486083,179.4248998,29.83,0.52,18,4593.5,0.67,0.319,12.33,60.955,0.089486
1.40E+14,165.960917,-44.567028,,,,,13.498,12.386,12.065,,,,,,,,,Galah_DR2,165.9608828,-44.56702315,0.001,0.001,90,5.38731E+18,165.960824,0.0185,-44.56701992,0.0196,0.3928,0.3928,2545.824847,12.0291426,0.0309,-9.734,0.043,0.749,0.04,TRUE,192236,34.5177,12.478778,0.449635396,74498.1,58.4739,13.171024,170134,120.951,11.684941,1.486083,179.4248998,29.83,0.52,18,4593.5,0.67,0.319,12.33,60.955,0.089486
1.50E+14,166.053625,-47.847333,,,,,12.914,11.898,11.53,,,,,,,,,Galah_DR2,166.053628,-47.84732306,0.001,0.001,90,5.36235E+18,166.0536006,0.0217,-47.84730714,0.0189,0.4139,0.4139,2416.042522,11.91552287,0.0262,-4.283,0.046,3.698,0.04,FALSE,305518,48.7471,11.975772,0.060249132,123632,89.1597,12.621063,259334,120.69,11.227269,1.393794,209.8496985,-15.36,0.67,15,4699.87,0.329,0.1465,13.84,84.195,0.036519
1.51E+14,166.30075,-45.164056,,,,,13.937,12.921,12.61,,,,,,,,,Galah_DR2,166.3007446,-45.16406196,0,0,90,5.38719E+18,166.3007141,0.0146,-45.16405476,0.015,0.3488,0.3488,2866.972477,12.28711762,0.0226,-4.997,0.032,1.672,0.028,FALSE,118969,37.4222,12.999785,0.712667381,47864,54.6205,13.651366,101460,61.2717,12.24618,1.405187,115.8921987,-4.98,1.14,20,4659.29,0.5173,0.267,10.5,46.779,0.025451
1.80E+14,166.449542,-31.679389,,,,,14.223,13.172,12.922,,,,,,,,,Galah_DR2,166.4495511,-31.67939659,0.001,0,0,5.45177E+18,166.4495268,0.0151,-31.6794062,0.0155,0.2434,0.2434,4108.463435,13.06839713,0.0237,-4.791,0.031,-2.23,0.034,FALSE,95442.4,23.1625,13.239013,0.170615869,37642.5,43.326,13.912192,82784.5,71.2779,12.467047,1.445146,114.6039002,,,0,4482.69,0.343,0.166,15.04,82.256,0.039005
1.71E+14,167.903875,-49.027306,,,,,11.57,10.748,10.557,,,,,,,,,Galah_DR2,167.9038735,-49.02730943,0.002,0.001,90,5.35017E+18,167.9037803,0.046,-49.02730961,0.0379,1.1404,1.1404,876.8853034,9.714713957,0.0556,-14.192,0.103,-0.042,0.088,TRUE,887672,399.703,10.817734,1.103020043,399161,611.443,11.348519,686903,574.349,10.169681,1.178839,1185.791993,-3.07,1.71,4,4879.96,,,7.74,30.614,0.012843
1.50E+14,168.497833,-0.22725,,,,,13.397,12.37,11.975,,,,,,,,,Galah_DR2,168.4978205,-0.227247413,0.001,0.001,90,3.79202E+18,168.4978041,0.038,-0.227269981,0.032,0.2042,0.2042,4897.159647,13.44972131,0.0464,-3.823,0.08,-5.242,0.066,FALSE,206422,85.1166,12.401478,-1.048243311,80826.1,101.158,13.082509,179484,119.698,11.626854,1.455655,220.8559971,29.33,1.46,9,4649.64,0.309,0.1467,,,0.045882
1.60E+14,168.713333,-71.905,,,,,12.045,11.042,10.656,,,,,,,,,Galah_DR2,168.7133353,-71.90498275,0.001,0.001,90,5.22801E+18,168.71324,0.024,-71.90497541,0.0237,0.7481,0.7481,1336.71969,10.63020173,0.0282,-6.874,0.046,1.706,0.041,FALSE,689470,307.949,11.092077,0.461875274,276355,299.417,11.747721,586853,310.357,10.340596,1.407125,609.7739922,4.98,1.34,4,4559.94,,,12.52,61.024,0.062152
1.51E+14,170.712083,-34.521278,,,,,14.128,13.391,13.1,,,,,,,,,Galah_DR2,170.7120715,-34.52127167,0,0,90,5.39956E+18,170.7120091,0.0135,-34.52127602,0.012,0.1572,0.1572,6361.323155,14.01773729,0.0202,-11.935,0.024,-1.011,0.021,FALSE,80387.9,13.7916,13.425389,-0.592348291,36546.7,41.8664,13.944267,62483.6,50.1137,12.772505,1.171763,91.98010167,,,0,4964.71,,,,,0.040999
1.61E+14,170.740625,-47.643417,,,,,11.986,11.199,10.892,,,,,,,,,Galah_DR2,170.7406218,-47.64343243,0.001,0.001,90,5.37377E+18,170.7405295,0.0213,-47.6433702,0.0203,1.0994,1.0994,909.5870475,9.794221337,0.0298,-14.445,0.046,14.453,0.043,FALSE,598195,485.054,11.246259,1.452037663,264415,260.019,11.795671,465881,254.542,10.591232,1.204438,514.5610125,-17.26,8.91,14,4846.57,,,6.71,22.39,0.056068
1.70E+14,171.053458,-39.317083,,,,,14.458,13.696,13.409,,,,,,,,,Galah_DR2,171.0534686,-39.31709232,0,0,90,5.38401E+18,171.053344,0.0153,-39.31718404,0.0116,0.7846,0.7846,1274.534795,10.52675848,0.018,-22.382,0.027,-21.304,0.022,FALSE,59160.1,12.7126,13.758293,3.231534519,26960,30.2677,14.27459,46009.3,24.4794,13.104805,1.169785,54.7471002,,,0,4926,,,2.83,4.261,0.044674
1.40E+14,172.0525,-43.542583,,,,,14.207,13.229,12.744,,,,,,,,,Galah_DR2,172.0524557,-43.54258532,0,0,90,5.38212E+18,172.0524477,0.0132,-43.54257882,0.0101,0.149,0.149,6711.409396,14.13406866,0.018,-1.359,0.024,1.51,0.02,FALSE,93084.1,18.8647,13.266177,-0.867891658,36141.9,30.0189,13.956362,81800.5,42.0316,12.48003,1.476332,72.05049992,97.24,0.93,10,4746.56,,,,,0.115798
1.70E+14,172.39625,-39.052,,,,,13.571,12.685,12.441,,,,,,,,,Galah_DR2,172.3962517,-39.05200391,0.001,0.001,90,5.38547E+18,172.3962054,0.0242,-39.05198624,0.0192,0.3834,0.3834,2608.242045,12.08173946,0.0327,-8.35,0.042,4.106,0.038,FALSE,153423,29.3098,12.72364,0.641900543,64038,51.7514,13.335293,127026,71.4379,12.002189,1.333104,123.1893,-15.9,0.86,14,4744.63,0.1662,0.095,10.32,48.581,0.014842
1.60E+14,172.556333,-49.97,,,,,14.323,13.436,12.963,,,,,,,,,Galah_DR2,172.5563243,-49.96998411,0,0,90,5.37296E+18,172.5562892,0.0156,-49.96998234,0.014,0.2063,0.2063,4847.309743,13.42750386,0.0228,-5.253,0.031,0.413,0.03,FALSE,77525.8,15.5635,13.46475,0.03724614,32563.1,35.9626,14.069574,64565.6,44.8919,12.736917,1.332658,80.85450071,,,0,4839.81,0.438,0.2585,12.92,82.576,0.060624
1.40E+14,172.647,-46.181083,,,,,14.573,13.322,12.859,,,,,,,,,Galah_DR2,172.6469884,-46.18108088,0,0,90,5.37531E+18,172.6469743,0.0128,-46.18108693,0.0117,0.0676,0.0676,14792.89941,15.85026652,0.0191,-2.273,0.028,-1.407,0.023,FALSE,81550.3,18.6813,13.409802,-2.44046452,29348.6,45.5506,14.182419,75712.5,88.7945,12.564001,1.618418,134.3450981,137.85,1.56,14,4365.99,,,,,0.029841
1.50E+14,173.454375,1.752222,,,,,10.829,9.95,9.596,,,,,,,,,Galah_DR2,173.4543883,1.75223852,0.001,0.001,90,3.79996E+18,173.4543466,0.0355,1.752254982,0.0272,1.2836,1.2836,779.0588969,9.457851458,0.043,-9.665,0.076,3.823,0.05,FALSE,2007670,940.778,9.931636,0.473784542,850334,888.633,10.527415,1621660,1958.97,9.237021,1.290394,2847.602996,11.63,0.32,7,4757.3,0.225,0.085,11.07,56.52,0.076277
1.60E+14,173.499083,-49.385,,,,,12.884,11.574,10.977,,,,,,,,,Galah_DR2,173.4990727,-49.38500803,0.001,0.001,90,5.37037E+18,173.4990228,0.0201,-49.38501349,0.0185,0.381,0.381,2624.671916,12.09537512,0.0296,-7.545,0.044,-1.268,0.043,FALSE,436551,185.58,11.588279,-0.507096122,145151,173.702,12.446839,420372,331.175,10.702835,1.744004,504.8769958,-24.78,0.36,14,4127.79,0.714,0.327,26.46,183.133,0.03767
1.70E+14,173.543,-75.917417,,,,,14.445,13.122,12.544,,,,,,,,,Galah_DR2,173.5430049,-75.9174313,0,0,90,5.22466E+18,173.5429705,0.0124,-75.91742708,0.0117,0.3515,0.3515,2844.950213,12.27037335,0.013,-1.943,0.026,0.979,0.022,FALSE,93699.9,21.4435,13.259018,0.988644647,30891.6,52.243,14.126788,92530.3,74.4559,12.34621,1.780579,126.6989,,,0,4005,1.1453,0.534,14.68,49.934,0.051647
1.61E+14,173.718542,-35.271583,,,,,12.524,11.74,11.491,,,,,,,,,Galah_DR2,173.7185499,-35.27159702,0.001,0,90,5.39839E+18,173.7185251,0.0228,-35.27155287,0.0139,0.7446,0.7446,1343.002955,10.64038484,0.0348,-4.698,0.04,10.255,0.031,FALSE,366589,109.965,11.777918,1.137533159,161659,132.087,12.329886,289808,133.482,11.106645,1.223241,265.5690056,16.34,1.06,19,4861.63,,,7.69,29.798,0.05556
1.61E+14,173.99875,-36.031472,,,,,13.457,12.542,12.265,,,,,,,,,Galah_DR2,173.9987547,-36.03148963,0.001,0.001,90,5.39828E+18,173.9987384,0.0213,-36.03148876,0.0134,0.4834,0.4834,2068.680182,11.57846677,0.0303,-3.051,0.039,0.203,0.032,TRUE,169907,22.6653,12.612839,1.03437223,71360.1,77.1988,13.217749,140504,77.68,11.8927,1.325048,154.8787991,-53.66,0.85,18,4777.41,0.209,0.1,8.45,33.525,0.064923
1.50E+14,174.01575,4.508028,,,,,14.945,14.14,13.802,,,,,,,,,Galah_DR2,174.0157164,4.508022099,0.001,0.001,90,3.81304E+18,174.0157183,0.0334,4.507989876,0.0197,0.1096,0.1096,9124.087591,14.80094723,0.0368,0.434,0.057,-7.484,0.038,FALSE,39540.6,13.2853,14.195758,-0.605189229,17557.2,35.6148,14.740249,31479.8,42.473,13.51684,1.223409,78.0877995,,,0,4856.68,,,,,0.12252
1.71E+14,174.223583,-23.307167,,,,,12.772,11.728,11.451,,,,,,,,,Galah_DR2,174.223607,-23.30716651,0.001,0.001,90,3.54016E+18,174.2235779,0.028,-23.30719107,0.0183,0.424,0.424,2358.490566,11.86317072,0.0406,-6.213,0.065,-5.703,0.044,FALSE,354544,125.139,11.81419,-0.048980717,139251,128.608,12.491889,306985,170.541,11.044127,1.447762,299.1490017,27.84,0.63,12,4530.85,0.2517,0.113,16.13,98.798,0.079374
1.70E+14,174.291625,-75.042611,,,,,12.933,11.561,10.966,,,,,,,,,Galah_DR2,174.2916392,-75.04260338,0.001,0.001,90,5.22518E+18,174.2915626,0.0216,-75.04260431,0.018,0.4897,0.4897,2042.066571,11.55034948,0.0203,-4.596,0.047,-0.215,0.036,FALSE,445815,101.75,11.565479,0.01512952,140727,242.26,12.480447,446265,261.857,10.637937,1.84251,504.1169945,8.03,0.29,13,4143.21,1.0063,0.518,20.56,112.208,0.030451
1.60E+14,174.692375,6.443861,,,,,14.747,14.001,13.69,,,,,,,,,Galah_DR2,174.6923848,6.443846578,0.001,0.001,90,3.90959E+18,174.6923563,0.0275,6.443804814,0.0263,0.1997,0.1997,5007.511267,13.49810968,0.0334,-6.576,0.067,-9.7,0.064,FALSE,45766.3,14.4655,14.037003,0.538893324,20938.3,27.6842,14.549035,35452.7,38.4246,13.387797,1.161238,66.10880029,,,0,4975.57,,,,,0.062591
1.70E+14,174.815,-50.212306,,,,,14.189,13.379,13.146,,,,,,,,,Galah_DR2,174.8149738,-50.21231785,0.001,0,90,5.37027E+18,174.8149521,0.0159,-50.21231693,0.015,0.5659,0.5659,1767.09666,11.23630153,0.0249,-3.223,0.033,0.214,0.028,FALSE,74471.8,28.6107,13.508386,2.27208447,34349.4,55.3884,14.011589,58923,49.4464,12.836207,1.175382,104.834801,,,0,4886,,,4.5,10.412,0.073973
1.71E+14,175.669917,-50.848028,,,,,11.816,10.953,10.624,,,,,,,,,Galah_DR2,175.6699302,-50.8480362,0.001,0.001,90,5.36967E+18,175.6698098,0.0208,-50.84802945,0.0178,0.7673,0.7673,1303.271211,10.57517401,0.0293,-17.654,0.038,1.568,0.034,FALSE,730581,261.46,11.029195,0.454020991,316621,295.275,11.600038,582176,265.21,10.349283,1.250754,560.4849939,3.35,0.41,13,4876.31,0.13,0.023,10.46,55.71,0.042064
1.71E+14,175.673417,-25.26625,,,,,14.141,13.49,13.301,,,,,,,,,Galah_DR2,175.673408,-25.26624175,0.001,0,90,3.4915E+18,175.6733552,0.0206,-25.26625272,0.0103,0.4569,0.4569,2188.662727,11.70089421,0.0274,-11.074,0.05,-2.549,0.028,FALSE,74013.9,22.7677,13.515082,1.81418779,34888.3,31.6726,13.994689,55740.7,44.0013,12.896489,1.0982,75.67389979,,,0,5010,,,5.21,15.429,0.041803
1.71E+14,175.950375,-46.396667,,,,,13.32,12.486,12.101,,,,,,,,,Galah_DR2,175.9503676,-46.39665238,0.001,0.001,90,5.37248E+18,175.9504482,0.0244,-46.39672516,0.0169,0.3389,0.3389,2950.722927,12.34964216,0.0326,12.906,0.045,-16.904,0.037,TRUE,187445,28.5588,12.506184,0.156541844,79958.8,64.4053,13.094223,153462,88.2431,11.796915,1.297308,152.6483963,202,1.63,17,4966,0.1705,0.0892,11.44,71.69,0.055731
1.60E+14,176.220583,-26.308222,,,,,13.635,12.782,12.546,,,,,,,,,Galah_DR2,176.2205828,-26.30821294,0.001,0.001,90,3.49059E+18,176.2205706,0.0317,-26.30823738,0.0205,0.4267,0.4267,2343.566909,11.84938679,0.0446,-2.536,0.06,-5.677,0.038,FALSE,140719,29.1669,12.817481,0.968094214,60639.2,81.494,13.394505,113474,98.782,12.12468,1.269825,180.2760033,15.59,1.11,11,4828.93,0.3352,0.2013,8.47,35.124,0.032623
1.70E+14,176.47625,-50.386278,,,,,14.455,13.512,13.12,,,,,,,,,Galah_DR2,176.4762683,-50.38627627,0,0,90,5.37012E+18,176.4761945,0.0142,-50.3862642,0.0131,0.357,0.357,2801.120448,12.23665892,0.0213,-10.917,0.028,2.804,0.023,FALSE,69408.5,11.7271,13.584833,1.348174081,29001.3,29.9316,14.195343,57688.7,49.6116,12.859193,1.33615,79.54320057,,,0,4848.37,0.522,0.3193,7.03,24.632,0.042352
1.50E+14,177.426958,0.850694,,,,,,,,,,,,,,,,Galah_DR2,177.4269509,0.850687473,0.001,0.001,90,3.79609E+18,177.4269599,0.0383,0.850649707,0.0245,0.0896,0.0896,11160.71429,15.23845995,0.0474,2.078,0.076,-8.771,0.043,FALSE,24428.2,11.0431,14.718637,-0.519822952,11135.1,22.306,15.234653,19033.5,32.516,14.063122,1.171532,54.82199976,,,0,4933,,,,,0.034686
1.71E+14,177.553833,-36.506278,,,,,13.845,12.912,12.622,,,,,,,,,Galah_DR2,177.5538186,-36.50628658,0.001,0,90,3.46373E+18,177.5538352,0.0224,-36.50628055,0.0164,0.4069,0.4069,2457.606291,11.95256155,0.0351,3.098,0.036,1.402,0.028,FALSE,121482,33.8185,12.977085,1.024523449,50824,46.2816,13.586217,100798,61.6741,12.253291,1.332926,107.955701,0.96,1.7,13,4908.42,0.209,0.1005,7.91,32.682,0.051939
1.61E+14,178.617625,-48.693056,,,,,12.156,11.185,10.835,,,,,,,,,Galah_DR2,178.6176144,-48.69305359,0.001,0.001,90,5.37121E+18,178.6175326,0.0216,-48.69303479,0.0179,0.4482,0.4482,2231.146809,11.74264074,0.0342,-12.548,0.043,4.367,0.033,TRUE,612549,343.858,11.220513,-0.522127739,250632,273.14,11.853797,509443,297.266,10.494181,1.359616,570.4060146,54.12,1.4,25,4600.36,0.4427,0.264,19.21,148.838,0.026558
