,EEP,log10_isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],GALEX_FUV,GALEX_NUV,phase
701,990,9.69,1.0489842400695435,1.0307937223570804,3.593252682470909,0.9942450007569382,2.7846746607212567,-4.0,-3.888302,34.114483,19.639126,5.0
702,991,9.69,1.0489842401055909,1.0307937217598069,3.5926012736317423,0.989673273829424,2.786640752038693,-4.0,-3.888146,34.181084,19.67239,5.0
703,992,9.69,1.0489842401409657,1.0307937211628302,3.5919676927406696,0.9851320149052653,2.788647687145273,-4.0,-3.887989,34.245907,19.70409,5.0
704,993,9.69,1.0489842401728913,1.0307937205673847,3.5914256985706885,0.9807472778137475,2.7908644473042483,-4.0,-3.887833,34.30098,19.730202,5.0
705,994,9.69,1.0489842402048184,1.030793719971941,3.5908837043996766,0.9763625407370803,2.793081207444251,-4.0,-3.887677,34.356209,19.756138,5.0
706,995,9.69,1.0489842402367453,1.0307937193764969,3.590341710227634,0.9719778036752622,2.7952979675652783,-4.0,-3.887521,34.411606,19.781904,5.0
707,996,9.69,1.0489842402686718,1.0307937187810523,3.5897997160545594,0.9675930666282938,2.797514727667331,-4.0,-3.887364,34.467216,19.807507,5.0
708,997,9.69,1.048984240300599,1.0307937181856084,3.589257721880454,0.9632083295961741,2.7997314877504094,-4.0,-3.887208,34.523003,19.83293,5.0
709,998,9.69,1.0489842403325254,1.0307937175901642,3.588715727705317,0.9588235925789037,2.801948247814513,-4.0,-3.887051,34.579002,19.858181,5.0
710,999,9.69,1.0489842403644514,1.030793716994719,3.5881737335291475,0.9544388555764793,2.8041650078596447,-4.0,-3.886894,34.635254,19.883282,5.0
711,1000,9.69,1.0489842403963778,1.0307937163992746,3.587631739351949,0.9500541185889123,2.8063817678857967,-4.0,-3.886738,34.691711,19.908207,5.0
712,1001,9.69,1.048984240428305,1.0307937158038307,3.587089745173718,0.9456693816161902,2.808598527892978,-4.0,-3.886581,34.748417,19.932964,5.0
713,1002,9.69,1.0489842404602316,1.0307937152083864,3.5865477509944568,0.9412846446583158,2.8108152878811854,-4.0,-3.886425,34.805389,19.957561,5.0
714,1003,9.69,1.048984240499398,1.0307937144798118,3.586016610721092,0.9361580499100584,2.8138173212287487,-4.0,-3.886341,34.860882,19.980278,5.0
715,1004,9.69,1.0489842405405876,1.0307937136314962,3.585480760568729,0.9307567380191214,2.8170752321527845,-4.0,-3.886284,34.91703,20.002705,5.0
716,1005,9.69,1.0489842405839664,1.03079371274934,3.584961295051928,0.9250936790703927,2.820660428662735,-4.0,-3.886275,34.971481,20.023674,5.0
717,1006,9.69,1.0489842406256096,1.030793711890772,3.5844746684851128,0.9194119014998526,2.8243956996040227,-4.0,-3.886274,35.022552,20.042639,5.0
718,1007,9.69,1.0489842406669978,1.0307937110353564,3.583989514069595,0.9137323387856886,2.8281346442954334,-4.0,-3.886272,35.073753,20.061409,5.0
719,1008,9.69,1.0489842407081549,1.0307937101828095,3.5835056988298475,0.9080547908658508,2.831876930896791,-4.0,-3.886271,35.125172,20.080027,5.0
720,1009,9.69,1.0489842407492271,1.0307937093305612,3.5830240913692064,0.9023813068454097,2.835623984715304,-4.0,-3.886271,35.176636,20.098421,5.0
721,1010,9.69,1.048984240789647,1.0307937084806031,3.58255912798176,0.8967384739405659,2.8394069637119257,-4.0,-3.88627,35.22654,20.115845,5.0
722,1011,9.69,1.048984240829928,1.0307937076312816,3.582097593218432,0.8911019973687881,2.8431973008722253,-4.0,-3.886269,35.276375,20.133011,5.0
723,1012,9.69,1.0489842408700718,1.030793706768468,3.5816407863021085,0.885475615440697,2.846996454771122,-4.0,-3.886268,35.325974,20.149853,5.0
724,1013,9.69,1.0489842409095504,1.0307937058394887,3.5812071671639325,0.8798987428020163,2.8508388504650664,-4.0,-3.886267,35.373199,20.165421,5.0
725,1014,9.69,1.0489842409490278,1.0307937049104927,3.5807735701438137,0.8743219176722081,2.854681287122364,-4.0,-3.886267,35.420731,20.180939,5.0
726,1015,9.69,1.0489842409882435,1.030793703970586,3.5803464194091124,0.8687589823562366,2.85853561910302,-4.0,-3.886266,35.467804,20.196068,5.0
727,1016,9.69,1.048984241027457,1.030793703030478,3.5799193604194457,0.8631962450501172,2.8623901200538806,-4.0,-3.886266,35.515129,20.211136,5.0
728,1017,9.69,1.0489842410666692,1.0307937020903684,3.5794923014298434,0.8576335077448054,2.8662446210041903,-4.0,-3.886265,35.562729,20.226152,5.0
729,1018,9.69,1.0489842411058816,1.0307937011502593,3.5790652424403047,0.8520707704403082,2.8700991219539453,-4.0,-3.886265,35.610611,20.241123,5.0
730,1019,9.69,1.0489842411450947,1.0307937002101508,3.578638183450832,0.8465080331366192,2.873953622903147,-4.0,-3.886264,35.658783,20.256062,5.0
731,1020,9.69,1.0489842411840085,1.0307936992049245,3.5782128415808567,0.8409491501375552,2.8778111379980573,-4.0,-3.886263,35.707008,20.270863,5.0
732,1021,9.69,1.0489842412227868,1.0307936981698471,3.5777882529501674,0.8353919517026971,2.881669981473392,-4.0,-3.886263,35.755386,20.285583,5.0
733,1022,9.69,1.0489842412615429,1.0307936971294895,3.5773637921252814,0.8298350372053274,2.885529052232295,-4.0,-3.886262,35.804054,20.300282,5.0
734,1023,9.69,1.0489842413002977,1.0307936960891306,3.5769393313004776,0.8242781227087942,2.8893881229906895,-4.0,-3.886261,35.852959,20.314938,5.0
735,1024,9.69,1.0489842413390522,1.0307936950487715,3.5765148704757563,0.8187212082131038,2.89324719374857,-4.0,-3.88626,35.902115,20.329569,5.0
736,1025,9.69,1.048984241377807,1.0307936940084128,3.576090409651116,0.813164293718255,2.897106264505936,-4.0,-3.886259,35.951553,20.344189,5.0
737,1026,9.69,1.048984241416436,1.0307936929304733,3.575664673774992,0.8076045289714504,2.9009630852933563,-4.0,-3.886258,36.001354,20.358837,5.0
738,1027,9.69,1.0489842414549144,1.03079369180812,3.5752374229814228,0.8020413768025711,2.904817233814214,-4.0,-3.886257,36.051598,20.37355,5.0
739,1028,9.69,1.0489842414933923,1.0307936906851198,3.5748101999899875,0.7964782868866701,2.908671431290366,-4.0,-3.886256,36.102093,20.38825,5.0
740,1029,9.69,1.048984241531813,1.0307936895410332,3.574383880694441,0.7909172204551757,2.9125272200570462,-4.0,-3.886255,36.152699,20.402899,5.0
741,1030,9.69,1.0489842415702333,1.0307936883969473,3.57395756139898,0.7853561540245271,2.916383008823227,-4.0,-3.886254,36.20356,20.417553,5.0
742,1031,9.69,1.0489842416086526,1.0307936872528598,3.573531242103606,0.7797950875947192,2.920238797588916,-4.0,-3.886253,36.254601,20.432159,5.0
743,1032,9.69,1.0489842416468649,1.0307936860564648,3.5731072967388773,0.7742393231607385,2.9240987800591167,-4.0,-3.886251,36.305542,20.446602,5.0
744,1033,9.69,1.048984241684989,1.0307936848378048,3.572684361833934,0.7686858155131788,2.9279605475725745,-4.0,-3.88625,36.356548,20.460968,5.0
745,1034,9.69,1.0489842417230977,1.0307936836146818,3.5722615053283686,0.7631324865319947,2.9318224500153063,-4.0,-3.886249,36.407703,20.4753,5.0
746,1035,9.69,1.048984241761194,1.03079368237779,3.571837807807627,0.7575772824342781,2.9356828635082284,-4.0,-3.886247,36.459145,20.48966,5.0
747,1036,9.69,1.0489842417992872,1.0307936811317162,3.57141345255931,0.7520206108089603,2.9395421136147,-4.0,-3.886245,36.510838,20.504047,5.0
748,1037,9.69,1.0489842418373445,1.0307936798697992,3.570988456849855,0.7464625085171748,2.943400232536348,-4.0,-3.886244,36.562775,20.518467,5.0
749,1038,9.69,1.0489842418752613,1.03079367854273,3.570560827063996,0.740898522205553,2.9472536991445204,-4.0,-3.886241,36.615158,20.533009,5.0
750,1039,9.69,1.0489842419131787,1.030793677215662,3.5701331972782184,0.7353345358947598,2.951107165752189,-4.0,-3.886238,36.667721,20.547579,5.0
751,1040,9.69,1.0489842419510926,1.0307936758871756,3.5697054465565263,0.729770275893954,2.95496042230562,-4.0,-3.886235,36.720421,20.562172,5.0
752,1041,9.69,1.0489842419889834,1.0307936745402992,3.5692771077611214,0.7242046967436739,2.9588126457061232,-4.0,-3.886232,36.773342,20.576822,5.0
753,1042,9.69,1.0489842420268662,1.0307936731864946,3.5688486655973954,0.7186388894889911,2.962664683734917,-4.0,-3.886229,36.826389,20.591516,5.0
754,1043,9.69,1.0489842420646205,1.0307936717559971,3.568416307541096,0.7130644381155983,2.9665097022795206,-4.0,-3.886215,36.880039,20.606432,5.0
755,1044,9.69,1.048984242102349,1.0307936703102345,3.5679831700467632,0.7074882661758811,2.9703533236318216,-4.0,-3.886199,36.933926,20.621441,5.0
756,1045,9.69,1.048984242140077,1.0307936688644708,3.567550032552512,0.7019120942369785,2.9741969449836363,-4.0,-3.886184,36.987919,20.636501,5.0
757,1046,9.69,1.0489842421777984,1.0307936674165132,3.5671170491197373,0.6963362727111604,2.9780408321673644,-4.0,-3.886168,37.041988,20.651581,5.0
758,1047,9.69,1.0489842422154958,1.030793665943181,3.5666837276941608,0.6907597390889069,2.9818840794659214,-4.0,-3.886153,37.096191,20.666672,5.0
759,1048,9.69,1.048984242253141,1.0307936643233246,3.566247135149448,0.6851761004051905,2.985721347287096,-4.0,-3.886136,37.150902,20.681986,5.0
760,1049,9.69,1.0489842422907427,1.0307936625850345,3.5658078986091857,0.6795867188091259,2.9895537819880738,-4.0,-3.886119,37.20607,20.697512,5.0
761,1050,9.69,1.0489842423283442,1.030793660846744,3.565368662069044,0.6739973372139612,2.993386216688628,-4.0,-3.886102,37.261288,20.713104,5.0
762,1051,9.69,1.0489842423659457,1.0307936591084532,3.5649294255290203,0.6684079556196953,2.99721865138876,-4.0,-3.886085,37.316582,20.728779,5.0
763,1052,9.69,1.0489842424035327,1.0307936573548535,3.564490215612952,0.6628186207257224,3.0010511458781335,-4.0,-3.886068,37.371956,20.744652,5.0
764,1053,9.69,1.0489842424410707,1.03079365548562,3.5640501508661937,0.6572274492757187,3.004882057551826,-4.0,-3.88605,37.427513,20.760719,5.0
765,1054,9.69,1.0489842424785358,1.0307936533977708,3.563608118755352,0.6516320627859705,3.008709314715984,-4.0,-3.886029,37.483376,20.776966,5.0
766,1055,9.69,1.048984242516,1.0307936513099203,3.563166086644636,0.6460366762971311,3.0125365718797346,-4.0,-3.886008,37.539291,20.79331,5.0
767,1056,9.69,1.048984242553465,1.0307936492220708,3.5627240545340437,0.6404412898091981,3.016363829043075,-4.0,-3.885988,37.595268,20.809746,5.0
768,1057,9.69,1.0489842425909377,1.0307936471322257,3.5622808816414926,0.634843814345708,3.020188612053324,-4.0,-3.885965,37.65144,20.826336,5.0
769,1058,9.69,1.0489842426285874,1.0307936449586732,3.5618128189520606,0.6292005432417578,3.0239596314816177,-4.0,-3.885901,37.710819,20.844227,5.0
770,1059,9.69,1.0489842426661764,1.0307936424294248,3.5613409383196086,0.6235491844194164,3.0277234667050004,-4.0,-3.885834,37.770729,20.862696,5.0
771,1060,9.69,1.0489842427037654,1.030793639900176,3.560869057687167,0.6178978255977694,3.0314873019277244,-4.0,-3.885766,37.830704,20.881338,5.0
772,1061,9.69,1.048984242741354,1.0307936373709274,3.5603971770547327,0.6122464667768148,3.035251137149792,-4.0,-3.885698,37.890675,20.90007,5.0
773,1062,9.69,1.048984242778942,1.0307936348416775,3.5599252964223087,0.6065951079565473,3.0390149723712083,-4.0,-3.88563,37.95068,20.918903,5.0
774,1063,9.69,1.0489842428164504,1.0307936322590685,3.5594628719542944,0.6009592781819195,3.0428011031827924,-4.0,-3.885576,38.00951,20.937366,5.0
775,1064,9.69,1.0489842428538898,1.0307936292293165,3.558999959969644,0.5953209591681548,3.0465877729771744,-4.0,-3.885521,38.068394,20.95594,5.0
776,1065,9.69,1.0489842428913243,1.0307936261429862,3.558536545149317,0.5896815896219945,3.050373481937196,-4.0,-3.885465,38.127377,20.974369,5.0
777,1066,9.69,1.0489842429287588,1.0307936230566563,3.5580731303290767,0.5840422200766623,3.0541591908967343,-4.0,-3.88541,38.186367,20.992245,5.0
778,1067,9.69,1.0489842429661933,1.0307936199703267,3.557609715508923,0.578402850532155,3.0579448998557908,-4.0,-3.885354,38.245335,21.010193,5.0
779,1068,9.69,1.0489842430036267,1.0307936168833818,3.5571463234162373,0.572763532044626,3.0617306486674885,-4.0,-3.885298,38.304333,21.028233,5.0
780,1069,9.69,1.0489842430410392,1.0307936133564726,3.55668206536063,0.5671222909373197,3.0655148560608247,-4.0,-3.88524,38.363415,21.046383,5.0
781,1070,9.69,1.0489842430784384,1.0307936095588677,3.556219164349539,0.561483433306214,3.069302108042204,-4.0,-3.885183,38.422344,21.064552,5.0
782,1071,9.69,1.0489842431158374,1.0307936057612626,3.55575626333857,0.5558445756760079,3.0730893600231712,-4.0,-3.885126,38.481224,21.083118,5.0
783,1072,9.69,1.0489842431532366,1.0307936019636577,3.555293362327724,0.5502057180467052,3.0768766120037263,-4.0,-3.885069,38.540123,21.101944,5.0
784,1073,9.69,1.0489842431906358,1.0307935981660528,3.5548304613169988,0.5445668604182987,3.0806638639838724,-4.0,-3.885013,38.598976,21.120825,5.0
785,1074,9.69,1.0489842432280687,1.0307935940100676,3.554363478615711,0.5389197094591918,3.084443082380208,-4.0,-3.884952,38.658356,21.139969,5.0
786,1075,9.69,1.0489842432655416,1.030793589451076,3.5538919104747637,0.5332632613148447,3.088213256031871,-4.0,-3.884887,38.718288,21.159382,5.0
787,1076,9.69,1.048984243303015,1.0307935848920853,3.5534203423339625,0.5276068131714502,3.0919834296831703,-4.0,-3.884823,38.778194,21.178844,5.0
788,1077,9.69,1.0489842433405063,1.0307935802340142,3.5529488890241674,0.5219505881146768,3.0957538395313855,-4.0,-3.884757,38.838043,21.19833,5.0
789,1078,9.69,1.0489842433780137,1.03079357549848,3.552477525493553,0.516294537475529,3.0995244340470487,-4.0,-3.88469,38.897861,21.217842,5.0
790,1079,9.69,1.04898424341552,1.030793570757241,3.5520061544267167,0.5106384699894841,3.103295015262345,-4.0,-3.884623,38.957645,21.237377,5.0
791,1080,9.69,1.0489842434530308,1.0307935657373954,3.5515355544287823,0.5049839421724325,3.107067140965984,-4.0,-3.884554,39.0173,21.256886,5.0
792,1081,9.69,1.0489842434905583,1.0307935598794906,3.5510675603412443,0.49933463993443217,3.1108444643758504,-4.0,-3.884477,39.076019,21.27574,5.0
793,1082,9.69,1.0489842435280858,1.030793554021586,3.55059956625384,0.4936853376973566,3.1146217877853277,-4.0,-3.8844,39.130344,21.290558,5.0
794,1083,9.69,1.0489842435656165,1.0307935481571655,3.5501315961300746,0.48803608234388074,3.1183991601630945,-4.0,-3.884324,39.184441,21.305328,5.0
795,1084,9.69,1.0489842436032024,1.0307935421014387,3.5496643294964114,0.48238820331298393,3.1221779701005303,-4.0,-3.88425,39.238232,21.320017,5.0
796,1085,9.69,1.0489842436407917,1.030793536018686,3.5491968941584973,0.4767399488667905,3.125956480624996,-4.0,-3.884177,39.291821,21.33465,5.0
797,1086,9.69,1.0489842436783825,1.030793529929283,3.548729417305457,0.4710916020380223,3.129734917468761,-4.0,-3.884103,39.345249,21.349237,5.0
798,1087,9.69,1.0489842437159722,1.030793523839879,3.5482619404525475,0.4654432552101618,3.1335133543121394,-4.0,-3.88403,39.398514,21.363762,5.0
799,1088,9.69,1.0489842437537946,1.030793516381017,3.5477834075736823,0.4597731705927596,3.137269304259,-4.0,-3.883945,39.452991,21.378716,5.0
800,1089,9.69,1.0489842437916956,1.0307935084800028,3.54730145472526,0.4540963618013784,3.1410182983139294,-4.0,-3.883858,39.507748,21.393745,5.0
801,1090,9.69,1.0489842438296602,1.0307935003492923,3.5468194468308405,0.4484194278806472,3.1447671972202325,-4.0,-3.883768,39.56242,21.40871,5.0
802,1091,9.69,1.0489842438676278,1.030793492194232,3.5463373409051826,0.44274227731603755,3.148515920635312,-4.0,-3.883678,39.61702,21.423592,5.0
803,1092,9.69,1.0489842439055963,1.030793484039173,3.5458552349797072,0.43706512675245063,3.1522646440500983,-4.0,-3.883589,39.671562,21.438389,5.0
804,1093,9.69,1.048984243943564,1.0307934758841126,3.545373129054415,0.4313879761898833,3.156013367464599,-4.0,-3.883499,39.726082,21.4531,5.0
805,1094,9.69,1.0489842439816424,1.030793466617846,3.5448922316422173,0.42571314769116647,3.159764602395186,-4.0,-3.883403,39.780453,21.467667,5.0
806,1095,9.69,1.0489842440198307,1.030793456429843,3.544412952198561,0.42004148106360417,3.16351914693878,-4.0,-3.883303,39.834686,21.482073,5.0
807,1096,9.69,1.048984244058068,1.0307934460770405,3.5439347485727524,0.4143719588407504,3.1672758502817158,-4.0,-3.883204,39.888779,21.496319,5.0
808,1097,9.69,1.0489842440963115,1.030793435664083,3.5434567920374227,0.4087029835216115,3.171032995057785,-4.0,-3.883106,39.942673,21.510347,5.0
809,1098,9.69,1.0489842441345574,1.0307934252489872,3.542978844291856,0.4030340276581141,3.174790155536377,-4.0,-3.883008,39.996273,21.524126,5.0
810,1099,9.69,1.048984244172802,1.0307934148338909,3.5425008965464815,0.3973650717956634,3.1785473160146926,-4.0,-3.882909,40.04958,21.537655,5.0
811,1100,9.69,1.0489842442113415,1.0307934022976133,3.5420199704361335,0.39169040317392345,3.1822982748905604,-4.0,-3.882801,40.103012,21.551073,5.0
812,1101,9.69,1.0489842442500192,1.0307933892946173,3.5415377559854484,0.3860131739312362,3.1860466408326884,-4.0,-3.88269,40.156395,21.564318,5.0
813,1102,9.69,1.0489842442887132,1.0307933762506576,3.5410553996729823,0.3803356606645324,3.189794723334979,-4.0,-3.88258,40.209579,21.577339,5.0
814,1103,9.69,1.0489842443274064,1.0307933632066977,3.5405730433607183,0.37465814739889675,3.193542805837007,-4.0,-3.882468,40.262581,21.590147,5.0
815,1104,9.69,1.048984244366106,1.0307933501369253,3.5400905632643087,0.3689803612693047,3.1972906660556526,-4.0,-3.882358,40.315456,21.60276,5.0
816,1105,9.69,1.0489842444050144,1.0307933355122498,3.539609058948752,0.36330434002010015,3.2010406638568707,-4.0,-3.882242,40.368088,21.615139,5.0
817,1106,9.69,1.0489842444441575,1.0307933194196468,3.539129482324636,0.35763208365120086,3.2047946069227975,-4.0,-3.882123,40.420357,21.627254,5.0
818,1107,9.69,1.0489842444833826,1.0307933030998269,3.5386507909365026,0.3519616052916346,3.208550312830484,-4.0,-3.882006,40.472462,21.639168,5.0
819,1108,9.69,1.0489842445226083,1.0307932867800085,3.5381720995485564,0.3462911269331243,3.212306018737861,-4.0,-3.881888,40.524498,21.650909,5.0
820,1109,9.69,1.0489842445618334,1.0307932704601888,3.537693408160796,0.34062064857566193,3.216061724644936,-4.0,-3.88177,40.576469,21.662495,5.0
821,1110,9.69,1.0489842446012223,1.030793253154367,3.5372146019409767,0.3349499490226003,3.2198171920001646,-4.0,-3.881651,40.628475,21.673939,5.0
822,1111,9.69,1.048984244641041,1.0307932332619605,3.536735887793809,0.3292795323148132,3.223572743701819,-4.0,-3.881528,40.680462,21.685238,5.0
823,1112,9.69,1.048984244680884,1.0307932132975923,3.5362573371325885,0.3236094585975573,3.2273286063272275,-4.0,-3.881406,40.732445,21.6964,5.0
824,1113,9.69,1.0489842447209616,1.0307931927243086,3.535779938944362,0.31794174723077767,3.2310867162453385,-4.0,-3.881285,40.784325,21.707401,5.0
825,1114,9.69,1.0489842447610394,1.0307931721510248,3.5353025407563483,0.312274035865117,3.2348448261631795,-4.0,-3.881164,40.836273,21.718285,5.0
826,1115,9.69,1.0489842448011164,1.0307931515777409,3.534825142568546,0.306606324500571,3.2386029360807544,-4.0,-3.881042,40.888348,21.72908,5.0
827,1116,9.69,1.0489842448412894,1.0307931304306497,3.534348026468704,0.3009391475953355,3.2423616396469743,-4.0,-3.880921,40.940468,21.739767,5.0
828,1117,9.69,1.0489842448822837,1.030793104358772,3.533873125057505,0.2952761107099853,3.246125059855089,-4.0,-3.880796,40.992458,21.750299,5.0
829,1118,9.69,1.0489842449232776,1.0307930782868946,3.533398223646495,0.2896130738257169,3.2498884800628725,-4.0,-3.880672,41.044601,21.760761,5.0
830,1119,9.69,1.0489842449642717,1.0307930522150173,3.532923322235672,0.2839500369425402,3.2536519002703135,-4.0,-3.880548,41.096909,21.77116,5.0
831,1120,9.69,1.0489842450054747,1.0307930254688948,3.5324475519253253,0.2782852196306999,3.2574136250328367,-4.0,-3.880424,41.149487,21.78153,5.0
832,1121,9.69,1.0489842450467952,1.0307929983451978,3.5319712950341207,0.2726194052850068,3.261174400351505,-4.0,-3.880299,41.202358,21.791878,5.0
833,1122,9.69,1.0489842450881313,1.0307929711363233,3.5314952382965075,0.2669540291010132,3.264935538087347,-4.0,-3.880175,41.255402,21.802181,5.0
834,1123,9.69,1.0489842451294789,1.0307929438599204,3.531019340239216,0.26128900028858104,3.2686969631447704,-4.0,-3.880051,41.308685,21.812458,5.0
835,1124,9.69,1.0489842451718283,1.0307929088727323,3.530539452408096,0.2556162782025629,3.2724501191021607,-4.0,-3.879922,41.362724,21.822851,5.0
836,1125,9.69,1.048984245214271,1.0307928731645255,3.5300591915020174,0.24994283673616932,3.276202501833544,-4.0,-3.879793,41.417107,21.833252,5.0
837,1126,9.69,1.0489842452568832,1.0307928368416823,3.5295795904522267,0.24427074597634593,3.2799561730323745,-4.0,-3.879664,41.47168,21.843636,5.0
838,1127,9.69,1.0489842452996598,1.0307927999284008,3.5291005218180262,0.23859973598401232,3.2837108928845384,-4.0,-3.879536,41.526546,21.854027,5.0
839,1128,9.69,1.0489842453424787,1.0307927628559694,3.528621168059725,0.23292810158360816,3.2874650965820558,-4.0,-3.879407,41.581749,21.864447,5.0
840,1129,9.69,1.0489842453853209,1.0307927255889815,3.5281419051789227,0.2272566422809364,3.291219488609116,-4.0,-3.879279,41.637318,21.874905,5.0
841,1130,9.69,1.048984245429288,1.030792679047946,3.5276669742193056,0.22159352944941663,3.2949828579068168,-4.0,-3.879151,41.692741,21.885281,5.0
842,1131,9.69,1.0489842454732548,1.03079263250691,3.52719204325989,0.21593041661905552,3.2987462272041617,-4.0,-3.879024,41.748547,21.895718,5.0
843,1132,9.69,1.048984245517636,1.0307925845502133,3.526715635440623,0.2102642846168416,3.3025067076555334,-4.0,-3.878897,41.804966,21.906277,5.0
844,1133,9.69,1.0489842455620233,1.0307925365719657,3.526239205138663,0.20459810665358352,3.306267144128368,-4.0,-3.87877,41.86179,21.916912,5.0
845,1134,9.69,1.048984245606474,1.0307924883379276,3.5257628370713094,0.19893206415379835,3.3100276939695754,-4.0,-3.878644,41.91906,21.927643,5.0
846,1135,9.69,1.048984245651898,1.0307924320576258,3.5252875198551754,0.19326806849926603,3.313790396949789,-4.0,-3.878522,41.976635,21.938444,5.0
847,1136,9.69,1.048984245697748,1.0307923722403447,3.5248126625922973,0.1876049677624512,3.31755404332153,-4.0,-3.878402,42.034657,21.949348,5.0
848,1137,9.69,1.0489842457439946,1.0307923110595496,3.524339564012535,0.18194548161044927,3.3213211092838035,-4.0,-3.878283,42.092926,21.960321,5.0
849,1138,9.69,1.0489842457903715,1.0307922494321982,3.5238670414101527,0.176287179253307,3.3250892951782807,-4.0,-3.878164,42.151642,21.971418,5.0
850,1139,9.69,1.0489842458367478,1.0307921878048456,3.523394518807979,0.17062887689737288,3.3288574810723848,-4.0,-3.878046,42.210884,21.982662,5.0
851,1140,9.69,1.048984245884384,1.0307921162967928,3.522928343970602,0.16498319223994512,3.332638436126284,-4.0,-3.877934,42.269836,21.993864,5.0
852,1141,9.69,1.0489842459327086,1.0307920394882246,3.522465338966161,0.1593437916760498,3.336425784166756,-4.0,-3.877827,42.328896,22.005131,5.0
853,1142,9.69,1.0489842459810756,1.0307919624480852,3.5220022431480285,0.15370419359768636,3.3402129663704336,-4.0,-3.87772,42.388504,22.016573,5.0
854,1143,9.69,1.0489842460301049,1.0307918831427172,3.521538055748594,0.14806233650427272,3.343998040338402,-4.0,-3.877614,42.448833,22.028244,5.0
855,1144,9.69,1.048984246079322,1.030791803193026,3.5210735578591708,0.14241983685596432,3.347782514638051,-4.0,-3.877508,42.509781,22.040127,5.0
856,1145,9.69,1.04898424612854,1.0307917232433357,3.520609059969905,0.1367773372088101,3.3515669889371718,-4.0,-3.877402,42.57132,22.052217,5.0
857,1146,9.69,1.0489842461806125,1.030791620432833,3.520144365972413,0.13113443142849163,3.355351075217037,-4.0,-3.877311,42.633499,22.064545,5.0
858,1147,9.69,1.04898424623287,1.0307915162537051,3.5196794430583287,0.12549103531356107,3.359134735585111,-4.0,-3.87722,42.696339,22.077114,5.0
859,1148,9.69,1.0489842462851833,1.0307914117714856,3.519214216642683,0.11984698813373998,3.3629178328855347,-4.0,-3.87713,42.759872,22.089945,5.0
860,1149,9.69,1.0489842463376138,1.0307913067372452,3.518749082637296,0.11420313101498066,3.3667011095403763,-4.0,-3.877039,42.824036,22.103031,5.0
861,1150,9.69,1.048984246390838,1.0307911979558169,3.518284575922736,0.10856056404605824,3.3704856036776274,-4.0,-3.876949,42.88876,22.116362,5.0
862,1151,9.69,1.0489842464440626,1.0307910891743894,3.517820069208329,0.10291799707834948,3.3742700978142754,-4.0,-3.87686,42.954166,22.129974,5.0
863,1152,9.69,1.0489842464995174,1.0307909570684857,3.5173547757465,0.0972738337050296,3.378053031450194,-4.0,-3.876781,43.020397,22.143917,5.0
864,1153,9.69,1.0489842465562913,1.0307908115612514,3.5168893214539905,0.09162937262308017,3.3818356137791006,-4.0,-3.876708,43.087334,22.158165,5.0
865,1154,9.69,1.0489842466130723,1.0307906660090065,3.5164238887308223,0.08598495757924282,3.3856182363285034,-4.0,-3.876636,43.154987,22.172737,5.0
866,1155,9.69,1.048984246670564,1.0307905170852412,3.5159582066155286,0.08034002646096237,3.38940037600628,-4.0,-3.876564,43.223408,22.187643,5.0
867,1156,9.69,1.0489842467284425,1.030790366328514,3.515492388915668,0.07469481477400118,3.3931822531655333,-4.0,-3.876493,43.292603,22.202906,5.0
868,1157,9.69,1.0489842467887072,1.0307901926478826,3.5150292551702504,0.06905504564336565,3.396969413839871,-4.0,-3.876429,43.362171,22.218418,5.0
869,1158,9.69,1.0489842468515536,1.0307899945441248,3.5145690470081834,0.06342122547954027,3.4007623175016906,-4.0,-3.876375,43.432022,22.234177,5.0
870,1159,9.69,1.048984246914443,1.030789796202714,3.5141088951173063,0.057787526496064896,3.404555324968894,-4.0,-3.87632,43.50264,22.250303,5.0
871,1160,9.69,1.0489842469784234,1.0307895928757156,3.51364980299446,0.05215602890984048,3.4083503680738985,-4.0,-3.876267,43.573887,22.266779,5.0
872,1161,9.69,1.0489842470428463,1.030789387527632,3.513191140486508,0.046525423739417135,3.412146236396886,-4.0,-3.876215,43.645809,22.283623,5.0
873,1162,9.69,1.04898424710727,1.0307891821795494,3.512732477978748,0.04089481857048172,3.4159421047191527,-4.0,-3.876162,43.718567,22.300882,5.0
874,1163,9.69,1.0489842471789572,1.0307889024486074,3.5122754182673006,0.035267477753709225,3.4197410882497,-4.0,-3.876124,43.791855,22.318491,5.0
875,1164,9.69,1.0489842472511233,1.0307886184582633,3.5118181503057775,0.02963968151956952,3.423539692393902,-4.0,-3.876087,43.865997,22.33654,5.0
876,1165,9.69,1.048984247324262,1.0307883297308895,3.511360335615724,0.02401073699479079,3.4273372559762576,-4.0,-3.87605,43.941044,22.355057,5.0
877,1166,9.69,1.0489842473988702,1.0307880339414093,3.510901819031281,0.018380326806934653,3.4311334747586217,-4.0,-3.876014,44.017044,22.374065,5.0
878,1167,9.69,1.0489842474734792,1.0307877381519306,3.5104433024470145,0.012749916620702188,3.434929693540063,-4.0,-3.875978,44.093922,22.393557,5.0
879,1168,9.69,1.0489842475504647,1.030787412336674,3.5099838311700413,0.007117537390710992,3.4387240498285694,-4.0,-3.875945,44.17178,22.413567,5.0
