,fuvchisq,nuvchisq,uchisq,gchisq,rchisq,ichisq,zchisq,totchisq,reducedtotchisq
205,,211.99550296967033,7506424771604.198,7767422952594.999,892999651334.2993,304773514666.0672,368443116852.5474,9333639235447.912,3111213078482.637
206,,212.1518573547168,7764515273282.377,8050846720553.277,925780860797.7212,316073303079.055,382371499889.2537,9675072384319.307,3225024128106.4355
207,,212.30359717296977,8028240035522.115,8341613813624.27,959651882109.9302,327799690237.5865,396864228377.8676,10025929614349.652,3341976538116.551
208,,212.45092448151496,8297207236118.644,8639362901834.931,994593107643.5593,339951513103.9065,411924244050.0835,10385831766632.48,3461943922210.8267
209,,212.5928186783519,8570574085644.492,8943272544665.299,1030542152877.8666,352513948385.53064,427538158500.08936,10753866804428.787,3584622268142.929
210,,212.72923480480708,8847192480724.959,9252074457400.055,1067390773367.0088,365457504082.24994,443675766011.2089,11128598500860.521,3709532833620.174
211,,212.8593976992344,9127155001257.975,9565967109253.176,1105218431094.4368,378823712149.3932,460395075905.2938,11510404328402.299,3836801442800.766
212,,212.98399267325385,9410393067425.162,9884769839821.904,1144004634278.3657,392603989835.5703,477683402251.1248,11899061866186.965,3966353955395.655
213,,213.1030839336204,9696363549364.9,10207705986860.63,1183734870974.2207,406806562889.98444,495564015033.7006,12293811435758.537,4097937145252.8457
214,,213.21550122258458,9982249079872.81,10531427398359.715,1224063751052.074,421319911889.5979,513901414152.20734,12690712475453.594,4230237491817.8647
215,,213.3228497613871,10272021155526.39,10860110732291.346,1265542330306.8677,436341970455.91486,532943612920.8932,13094938645975.02,4364979548658.34
216,,213.42503675489053,10563372555676.672,11190595085248.588,1307886068939.7646,451786121488.3035,552593333221.5193,13502860608898.174,4500953536299.392
217,,213.52110950183004,10855546146088.064,11521537044854.76,1350993756897.224,467617174275.87415,572804635955.179,13912952611983.04,4637650870661.013
218,,213.61181528814294,11148425812443.75,11851976193221.215,1394837985335.109,483828776039.19696,593569956895.1952,14324212911490.717,4774737637163.572
219,,213.69692322941128,11440247157145.125,12178803418374.164,1439308795644.0273,500413957348.60645,614903003344.8323,14733429174711.629,4911143058237.21
220,,213.77762678815188,11733350859022.182,12504363518099.11,1484693579789.2517,517464403114.2779,636897994637.116,15143419495639.754,5047806498546.585
221,,213.85540738912698,12029508989293.883,12830657049997.361,1531207158944.3032,535051190019.77954,659640556203.816,15556555955165.26,5185518651721.753
222,,213.99328681619144,12602791398822.006,13453323297524.977,1623837529038.729,570552610669.446,705787296435.7615,16353500733668.912,5451166911222.971
223,,214.11884668926587,13184995063575.504,14072304942473.07,1719945386146.7754,607953537336.9556,754714551248.2979,17154918417205.098,5718306139068.366
224,,214.2282343344236,13781445671964.742,14679736675209.398,1817706059755.3445,646808953008.8387,806195423120.168,17950447111093.75,5983482370364.583
225,,214.3170698489183,14372567416807.459,15279428279041.84,1916429197271.0186,686927636993.0061,859959105652.7681,18742744218958.637,6247581406319.546
226,,214.38805444861484,14956359813252.754,15856806279038.88,2015422236771.3467,728170239753.7742,915904861969.3215,19516303617533.32,6505434539177.773
227,,214.44549847647173,15536336995495.871,16396444568312.7,2115068130358.2537,770705361817.4425,974220647857.0197,20256438708345.414,6752146236115.138
228,,214.4907934504933,16115780474446.69,16906287659971.13,2215757413580.275,814657502313.5792,1035093502220.4252,20971796078085.41,6990598692695.137
229,,214.5253920460853,16694462320569.768,17393359407785.168,2317349988074.7856,859979711564.0485,1098529074607.9727,21669218182031.973,7223072727343.991
230,,214.54887550028542,17274660284218.95,17868042747915.26,2419922532489.469,906708889754.8833,1164650739249.2146,22359324909408.83,7453108303136.276
231,,214.56333283128666,17855671251458.875,18315583285207.75,2522530872364.2183,954662940962.2444,1233286656741.1702,23026063755275.387,7675354585091.796
232,,214.57012071126562,18439062464694.723,18738602752331.05,2625620622485.2573,1003989710445.467,1304643340887.768,23672856426149.547,7890952142049.849
233,,214.57073509402125,19024264642732.875,19141005825900.48,2729409880695.2666,1054728580412.202,1378798020585.5046,24303942307593.453,8101314102531.151
234,,214.56613715408633,19614196087222.74,19531996577046.617,2834589035744.73,1107073600339.4292,1456047167653.2415,24929706380784.02,8309902126928.007
235,,214.55592078717146,20208605133522.44,19905250365023.67,2940009734521.79,1160750752243.9495,1536150491446.5728,25542161343235.984,8514053781078.661
236,,214.54009630326485,20807186274709.176,20259418332991.473,3045537653524.7534,1215749733432.5364,1619155053840.8206,26139860773789.582,8713286924596.527
237,,214.51900120192659,21412095182006.797,20598056107955.215,3151819706003.4346,1272274978610.424,1705338986981.8472,26727489779550.92,8909163259850.307
238,,214.49276505951798,22022862563891.074,20925384774218.895,3259743281686.086,1330605908002.6157,1795096748142.3171,27310830712049.914,9103610237349.97
239,,214.46150770204116,22641915544386.668,21236894579938.31,3368610922842.574,1390556860567.9119,1888282857663.7368,27884345221012.53,9294781740337.51
240,,214.4257651543635,23267480451943.402,21530222130600.887,3477812122369.8755,1451960811065.7544,1984786938622.833,28444782002659.348,9481594000886.45
241,,214.38406267676476,23895093945636.438,21808347591364.19,3587722290699.0874,1514941670562.9724,2084815456607.6882,28995827009233.938,9665275669744.646
242,,214.3349065085597,24522645487502.75,22078673669139.86,3699332789778.3115,1579855844781.2349,2188859427238.299,29546721730937.707,9848907243645.902
243,,214.28328027774458,25154071531450.62,22341234745936.406,3812714391040.6396,1646646384530.7395,2296930510379.7173,30097526031887.504,10032508677295.834
244,,214.2295017275903,25796005434756.51,22594676769007.996,3927753600219.536,1715222884665.3196,2408964360508.7363,30646617614401.586,10215539204800.53
245,,214.1728984556518,26443212988693.06,22838956888439.113,4044072018224.9014,1785644212116.0916,2525149200711.067,31193822319491.17,10397940773163.725
246,,214.10916560972106,27082651336085.836,23070104418438.8,4160628961820.0273,1857774706590.5522,2645444573011.7656,31733952659861.145,10577984219953.715
247,,214.0284885613128,27696757141977.508,23286982583555.637,4277075884063.7607,1931678853161.5728,2770167731277.45,32265905052058.42,10755301684019.475
248,,213.92714663968343,28278492588648.46,23483478531948.83,4394173627302.023,2006998047024.23,2899311281691.49,32783961487966.57,10927987162655.523
249,,213.80096047214636,28840818360738.17,23665233957626.906,4512173319653.946,2083632513634.1392,3033020993598.276,33294060784513.27,11098020261504.424
250,,213.66893768589662,29403653751796.066,23842729065178.6,4632436478845.686,2162499100311.6277,3171867279337.4536,33809531923673.37,11269843974557.791
251,,213.54181937129604,29977583371403.66,24019431245711.37,4755080963079.416,2243928450929.413,3315919814007.9897,34334360473728.19,11444786824576.064
252,,213.42476991625824,30569134241201.96,24197442920581.72,4880126768300.343,2328058788430.2656,3465300177977.014,34870928655289.344,11623642885096.447
253,,213.30983727658187,31170291026338.64,24382073586304.9,5008931184843.592,2415511930640.2017,3621302257184.8306,35427818958973.52,11809272986324.508
254,,213.18987829752686,31765125144302.473,24562546454067.34,5139761456780.638,2505580081530.7075,3783405930329.1514,35991293922707.836,11997097974235.945
255,,213.05411434911952,32345739039683.12,24742531721057.855,5273843324225.426,2598852793612.3657,3952757658062.776,36567985496958.42,12189328498986.14
256,,212.90152413406398,32911189608369.82,24919703648153.09,5411053687778.983,2695244426991.135,4129452899821.6265,37155454662744.836,12385151554248.28
257,,212.739091844446,33466606586607.0,25105774514127.383,5553521522861.44,2795766944560.714,4314935991134.195,37769998972683.734,12589999657561.244
258,,212.57608043090892,34018485367946.03,25304140683925.152,5701536028585.683,2900679267629.703,4509546904791.692,38415902884932.234,12805300961644.078
259,,212.40779756137434,34564753567924.207,25514977019789.29,5855512145435.706,3010293193659.811,4713854491641.894,39094636850526.7,13031545616842.234
260,,212.2295584734515,35089271424991.414,25725389797486.984,6013047784017.236,3123588169752.5503,4926572879283.99,39788598630540.76,13262866210180.252
261,,212.0355638425137,35583120393135.52,25934909703536.02,6174423071682.913,3240782136072.911,5148395921356.638,40498510832648.484,13499503610882.828
262,,211.82170016444314,36037752763905.63,26142234625401.836,6339427936860.198,3361752919367.566,5379402587219.156,41222818068848.76,13740939356282.92
263,,211.59231756559785,36452973979246.125,26342188839256.29,6506803524383.391,3485915142534.8877,5618950772911.376,41953858279085.945,13984619426361.982
264,,211.34560236573066,36819969237199.81,26532329892556.633,6675964978333.41,3613031035279.9097,5866689071382.497,42688014977552.45,14229338325850.818
265,,211.07429243332732,37123991696959.68,26713654188807.99,6847227316934.162,3743256989275.7476,6122731076605.58,43426869571623.48,14475623190541.158
266,,210.78464264968034,37365216469031.69,26878583642196.965,7018420046109.635,3875561555015.018,6385497598540.559,44158062841862.17,14719354280620.725
267,,210.4778394506708,37547785606857.92,27029588521393.78,7189731791796.895,4010050933050.917,6655111927701.572,44884483173943.164,14961494391314.389
268,,210.15713743311102,37685748854812.46,27172329533804.574,7362158458744.108,4147104808697.7925,6932493279285.192,45614086080531.67,15204695360177.225
269,,209.828928608065,37800118924109.36,27319196148174.67,7539039366067.742,4288771088913.9355,7221261525972.485,46368268129128.836,15456089376376.28
270,,209.5052258633599,37949004498261.586,27512181839626.7,7731457289653.0,4441286699447.963,7531903195859.025,47216829024586.69,15738943008195.562
271,,209.1955493477651,38221491184879.67,27830893500870.305,7961429025194.858,4617064148219.275,7885024010200.677,48294410684485.12,16098136894828.373
272,,208.92680658947023,38754782329672.92,28377675264838.652,8256797689398.411,4831803222550.483,8306845601741.918,49773121778529.47,16591040592843.156
273,,208.73014458649575,39690249616596.94,29251688965264.707,8643279429199.184,5099539320952.23,8820170279766.354,51814677995182.48,17271559331727.492
274,,208.62407530780317,41095968014521.91,30492760265976.95,9130506937104.93,5425149449368.907,9432469472545.555,54480886124996.336,18160295374998.777
275,,208.58265756112613,42909617099454.016,32078442684379.473,9713837812065.553,5806126040306.862,10139684881499.818,57738091418251.7,19246030472750.566
276,,208.59531987532733,45075991602099.03,33966752238439.164,10384476644222.898,6238160662885.599,10935200374210.416,61524589919758.08,20508196639919.36
277,,208.65652647862495,47556025846348.57,36111477881901.87,11132687431191.574,6716963795056.798,11813411904350.178,65774541012500.414,21924847004166.805
278,,208.75008322596187,50324031653926.62,38509558954956.23,11960093941334.99,7244035164834.847,12777368575269.465,70491056636395.53,23497018878798.51
279,,208.87083007186234,53372273394724.8,41151097631705.375,12866163874829.055,7819977859310.649,13829476443145.271,75666715808990.34,25222238602996.78
280,,209.00891252805548,56690407123393.94,44039732772740.65,13854621133105.854,8447712166913.905,14975657086188.488,81317723158948.89,27105907719649.63
281,,209.16375093284728,60291077731779.125,47182297201151.914,14928992397388.195,9130035932245.578,16221815589061.244,87463141119846.94,29154380373282.312
282,,209.32936398615982,64177990402360.34,50593443129559.75,16095830979007.02,9871375212818.467,17576259691426.14,94136909012811.38,31378969670937.125
283,,209.50486356917546,68365591480401.664,54284985955282.73,17360545378163.266,10675716277406.715,19047118777947.55,101368366388800.27,33789455462933.42
284,,209.6850015726888,72860379812546.89,58278392118780.555,18731768621812.355,11548739472881.031,20644860589417.99,109203760802891.92,36401253600963.98
285,,209.87109711660605,77685305835513.6,62590226992432.61,20216318012188.344,12495336108122.143,22379215401188.5,117681096513931.6,39227032171310.53
286,,210.06218735275104,82862250129869.19,67246336091773.43,21823740863300.914,13521681568467.627,24261720821315.24,126853479344857.2,42284493114952.4
287,,210.25633674436818,88404700696188.98,72263976983579.75,23562479583607.973,14634020977751.914,26304799348949.363,136765276893888.98,45588425631296.33
288,,210.4550313069234,94350365639479.0,77676746408009.02,25443675661300.645,15839463071222.182,28521702018481.492,147481587159013.34,49160529053004.445
289,,210.65561650669736,100718351841622.55,83513700875314.38,27479307219269.938,17146214769910.086,30928107221397.668,159067330085892.06,53022443361964.02
290,,210.85824226022734,107537324374544.14,89803811458057.8,29681126498655.42,18562235929354.387,33539509708165.56,171586683594233.16,57195561198077.72
291,,211.0613487111452,114830018894976.67,96579409656835.8,32062254374999.734,20096672210403.715,36373403922691.14,185111740164930.38,61703913388310.125
292,,211.26664731918936,122638050920787.31,103877493666182.64,34636755957490.24,21759025752992.434,39448187518892.45,199721462895557.75,66573820965185.914
293,,211.46952730883967,130974827897692.72,111739396052378.69,37423004313446.55,23562002094519.547,42788084351396.82,215512486811741.62,71837495603913.88
294,,211.67672701338896,139912084663023.8,120204497964081.9,40434267052311.62,25514741995355.133,46411597179415.42,232565104191164.06,77521701397054.69
295,,211.88139898962967,149451201988343.5,129319692210930.56,43691845855595.73,27631752356902.46,50345756767135.305,250989047190564.06,83663015730188.02
296,,212.0873915009241,159654215919667.25,139127874556776.86,47212641992348.21,29925122259019.668,54615098767850.85,270880737575995.56,90293579191998.52
297,,212.29278427340415,170553471815872.72,149681589201879.8,51018738170968.62,32410139735307.824,59249197059158.09,292359664167314.4,97453221389104.8
298,,212.4957716554719,182181692206172.44,161038816188524.28,55134294871530.42,35103445357737.37,64279799719703.76,315556356137495.8,105185452045831.94
299,,212.69952693059636,194613827362109.4,173260954986513.0,59583037734721.2,38021325965885.6,69739055880657.38,340604374567777.2,113534791522592.39
300,,212.87775594237715,207687638485990.97,186432658425832.56,64408528002308.01,41193345217513.28,75683137218883.23,367717668864537.1,122572556288179.05
301,,213.04432900674618,221527066517038.22,200605684187052.22,69632376978303.35,44635823445894.28,82145334349802.5,397019218961052.4,132339739653684.12
302,,213.20916943133824,236257356294232.97,215845416794386.53,75279890952728.28,48366863785562.8,89161587098387.6,428653758631065.25,142884586210355.1
303,,213.37162293956,251930459296208.62,232239017148167.97,81388128166623.97,52412080149520.8,96781555172451.84,462820780636764.6,154273593545588.22
304,,213.52966023312825,268576996042096.6,249864349739403.22,87994729497910.69,56798852526125.5,105060079115821.9,499718010879261.25,166572670293087.1
305,,213.6870044684687,286288656989740.4,268800062850999.9,95133567543082.62,61551866358144.77,114046713084496.95,539532209836724.2,179844069945574.72
306,,213.84423847930438,305141914116149.44,289149467197820.7,102847948094892.66,66701990275023.4,123802481097999.23,582501886665736.0,194167295555245.34
307,,213.9920399140162,325080999452430.56,311014751974358.4,111195243623685.03,72289940765268.05,134407113522396.92,628907049885708.4,209635683295236.12
308,,214.14094175187034,346300646705392.7,334493393294482.3,120210919780776.44,78342541101942.6,145916865357264.44,678963719534465.8,226321239844821.9
309,,214.28891498891403,368845606685918.2,359695383446217.94,129947510133969.7,84897979020672.77,158407836297639.25,732948708898499.6,244316236299499.88
310,,214.43160976858303,392727328438965.1,386754832883853.56,140472186448131.06,92004139540693.95,171974703757603.72,791205862630282.4,263735287543427.47
311,,214.56991261407873,418045187079660.3,415826921143113.1,151852610411120.34,99709125076965.36,186711736512047.12,854100393143246.0,284700131047748.7
312,,214.70660464815637,444905043299699.0,447018424911621.7,164143210051011.97,108055969887289.25,202709735868290.38,921927340718213.2,307309113572737.75
313,,214.84198175964656,473399970360761.9,480480552838350.2,177415159378620.9,117096348388272.22,220073596610002.53,995065657215245.9,331688552405081.94
314,,214.97046835679836,503526950496988.9,516411347028735.8,191766912529403.6,126899604576258.83,238937558413538.0,1074015422547936.2,358005140849312.06
315,,215.09658242195232,535443944415080.25,554938057457567.0,207264715122176.72,137520270382487.52,259419877839695.7,1159142920801927.0,386380973600642.3
316,,215.2226342246555,569351539508394.6,596290672759187.1,224002993026748.53,149024577995072.53,281651734186410.0,1250969977967418.0,416989992655806.0
317,,215.34207167485985,605206779334293.8,640677536548220.5,242094777689091.03,161494234347944.3,305796113576985.8,1350062662162241.5,450020887387413.8
318,,215.45873208859965,643202711125723.8,688298705854375.2,261637129030638.84,175004365657445.4,332008993345269.5,1456949193887729.0,485649731295909.7
319,,215.5743315115751,683464474883119.0,739302856180480.6,282724134398565.6,189634558641388.44,360465487886207.7,1572127037106642.5,524042345702214.2
320,,215.68858094437118,726200966696993.8,794106942974963.0,305513460378471.3,205484388466126.3,391347253559266.7,1696452045378827.2,565484015126275.8
321,,215.80168798312286,771498875138625.2,852857316881388.1,330115999836022.4,222650731186920.66,424869200942836.2,1830493248847167.5,610164416282389.1
322,,215.90941712993236,819389829620733.9,915911992330267.2,356699055740903.3,241249359043835.5,461254026875420.94,1975114433990427.0,658371477996809.0
323,,216.01488633293806,870066081817423.1,983483527291855.2,385382958797783.5,261377957845598.34,500713214910474.0,2130957658845711.0,710319219615237.0
324,,216.12485661942105,923953056077818.1,1055929237348495.2,416309015593166.2,283139527946507.6,543457891119376.75,2298835672007546.0,766278557335848.6
325,,216.19228057931136,979093955852592.6,1133208226524200.2,449823658699900.5,306855285498208.6,590184115307510.4,2480071286029820.0,826690428676606.6
326,,216.24297233830816,1034942992875341.9,1213584973496271.0,484935428017957.94,331756498134689.56,639288771719561.0,2669565671368479.5,889855223789493.1
327,,216.29412769896516,1095603187921489.6,1302169320173038.0,523990154637540.75,359570835791528.3,694290192678706.8,2880020503280814.0,960006834426938.0
328,,216.3415776641878,1159346736944186.5,1396890326011428.5,566127574160190.5,389699133479353.94,754009736393153.9,3106726770044127.0,1035575590014709.0
329,,216.3801862142241,1226116674480399.2,1498316438068237.2,611659126623793.0,422367392389724.25,818899202657604.6,3351242159739359.0,1117080719913119.6
330,,216.4182110420642,1296369042543146.0,1606757598666344.2,660766143502140.2,457738757785120.8,889333627550198.5,3614596127503804.0,1204865375834601.2
331,,216.444753774405,1369619410231070.2,1722637769219629.5,713786741639504.2,496077757851246.56,965859939680095.8,3898362208390476.0,1299454069463492.0
332,,216.46987482963146,1446584979344176.0,1846575856028376.0,770989288123682.5,537592237653415.2,1048922899085938.8,4204080280891412.0,1401360093630470.8
333,,216.4845062268632,1526702435368268.2,1978825625940105.5,832694671261260.6,582561513558366.2,1139141712801596.5,4533223523561328.0,1511074507853776.0
334,,216.50229349606178,1611046382654046.5,2120132898942065.5,899207667369919.8,631220301017831.9,1237026829932941.0,4887587697262758.0,1629195899087586.0
335,,216.5047222565559,1698531822419132.0,2271108231857543.5,971051345257908.2,683969752628030.5,1343402217678683.5,5269531547422166.0,1756510515807388.8
336,,216.51165027117784,1790543723010009.5,2432198211085971.0,1048428367760197.8,741013984457314.5,1458787993298863.8,5680428556602347.0,1893476185534115.8
337,,216.50478198034628,1885889190374112.8,2604071386867324.5,1131929323323734.2,802806876962461.2,1584125112079874.5,6122932699233394.0,2040977566411131.2
338,,216.49371331191614,1985463056710065.0,2787581636786687.5,1221999525072337.2,869701335304600.2,1720208767602385.8,6599491264766011.0,2199830421588670.2
339,,216.4852029723981,2089851603923746.2,2983248924900954.0,1319001053967172.0,942023990040806.8,1867820834188353.5,7112094803097286.0,2370698267699095.5
340,,216.46063839264878,2197630558624333.8,3191868418300736.0,1423684081110071.2,1020353278702350.0,2028177943884712.2,7664083721997869.0,2554694573999289.5
341,,216.4426736889852,2310950915099556.5,3414328130018456.0,1536395038861327.0,1105002195727085.5,2202091078699202.8,8257816443306071.0,2752605481102023.5
342,,216.41392176189373,2428476780733935.0,3651464835020136.5,1657928302396977.0,1196627267498838.0,2390903690536366.5,8896924095452318.0,2965641365150772.5
343,,216.37597691891423,2550358239599498.0,3904050072747073.0,1788900466844478.2,1295773299588660.8,2595857636150973.5,9584581475331186.0,3194860491777062.0
344,,216.33548817649117,2677651304252328.5,4173561591021491.0,1930066144719291.2,1403033166119129.5,2818214489846594.0,1.0324875391706506e+16,3441625130568835.5
345,,216.29449581663835,2810329561394038.0,4460199301782596.0,2081861297240495.5,1518877773682303.0,3059155832991942.5,1.1120094205697338e+16,3706698068565779.5
346,,216.24657350956284,2948028526989922.0,4765381727283016.0,2245181083629319.8,1643963217730689.2,3319992802553773.0,1.1974518831196798e+16,3991506277065599.5
347,,216.2193366657484,3090515390287170.5,5081757200891701.0,2415005536679302.0,1774250480321080.2,3592029197820553.0,1.2863042415712636e+16,4287680805237545.5
348,,216.30653443209582,3024642829316935.5,4914002796359338.0,2319967688140684.0,1700013184853199.8,3435096013869683.5,1.2369079683222906e+16,4123026561074302.0
349,,216.34733887605177,3041953009529250.5,4940014424279962.0,2331002607877510.0,1707693460847520.8,3449992078183022.0,1.2428702571188016e+16,4142900857062672.0
350,,216.29054602984866,3189455371038002.0,5277871779764799.0,2514594276294355.5,1849118571524901.5,3746112552469483.5,1.338769718005354e+16,4462565726684513.5
351,,216.22576273505476,3342170158431840.5,5637568680363665.0,2712430830511186.5,2002193227097060.0,4067574652880645.0,1.4419767390852556e+16,4806589130284185.0
352,,216.1287352758335,3494148696256596.0,6018286350314357.0,2925902221105929.5,2168379035739520.5,4417517017852855.5,1.5530084625012662e+16,5176694875004221.0
353,,216.02015599486174,3649211268457364.0,6422419094132970.0,3155929785786366.5,2348449337775111.0,4797759987407217.0,1.6724558205101664e+16,5574852735033888.0
354,,215.9081845381928,3809442572588494.0,6852250472911324.0,3403671542016836.5,2543328020049939.0,5210358346438344.0,1.8009608381416444e+16,6003202793805481.0
355,,215.78870942456854,3973846192694481.5,7308586817014566.0,3670468850938540.0,2754362781274472.5,5658491362300608.0,1.9391909811528184e+16,6463969937176061.0
356,,215.66229324507952,4142833465588409.5,7793691026840393.0,3957945691630971.0,2982919219147598.5,6145099376933671.0,2.087965531455263e+16,6959885104850877.0
357,,215.5291109665541,4315913152916790.0,8308269062396492.0,4267356321009509.5,3230316156278903.5,6673320043640890.0,2.2479261583325796e+16,7493087194441932.0
358,,215.3932494390878,4493839088279618.0,8854211968104369.0,4600259953864510.0,3498031800384976.5,7246558233324781.0,2.4199061955678636e+16,8066353985226212.0
359,,215.2546616101979,4676506446165186.0,9433109393754176.0,4958357420689294.0,3787725207810908.0,7868602563178204.0,2.604779458543258e+16,8682598195144193.0
360,,215.10090823576388,4860838099036180.0,1.004530253950088e+16,5343542591164760.0,4101319122871131.0,8543869856258862.0,2.803403410979563e+16,9344678036598544.0
361,,214.9479040601565,5050862833587791.0,1.0695334365508798e+16,5758077578813552.0,4440761508405641.0,9276659797078786.0,3.0170833249806776e+16,1.0056944416602258e+16
362,,214.78499028097917,5243474884027447.0,1.138317221380711e+16,6203936433283124.0,4808200017595511.0,1.0072002555206824e+16,3.246731121989257e+16,1.0822437073297522e+16
363,,214.6220688890452,5440535006957449.0,1.2110761207676912e+16,6682878383440892.0,5205580782089795.0,1.093456766453875e+16,3.493378803774635e+16,1.1644596012582118e+16
364,,214.44810389759473,5639793794988059.0,1.2880892956063462e+16,7198184401146808.0,5635886584280001.0,1.1870849469745572e+16,3.758581341123584e+16,1.2528604470411946e+16
365,,214.27787340135134,5844832116389433.0,1.3696919294264656e+16,7752082221010342.0,6101470126306006.0,1.2886422669020818e+16,4.043689431060182e+16,1.3478964770200608e+16
366,,214.0986037817859,6052550984965679.0,1.4561127953708544e+16,8348125417882691.0,6605698144792926.0,1.3988622131031956e+16,4.350357364741611e+16,1.450119121580537e+16
367,,213.91263160455222,6261305165118390.0,1.5471112168122088e+16,8987480311592918.0,7150871102099849.0,1.518375190654463e+16,4.679321548835949e+16,1.559773849611983e+16
368,,213.7300632515454,6475970851060370.0,1.6435875686209932e+16,9675052537335168.0,7741065933579294.0,1.6480350830757982e+16,5.0332344987882376e+16,1.6777448329294126e+16
369,,213.53619449117747,6691854643401000.0,1.7455398048895978e+16,1.0414401225247028e+16,8379771468780172.0,1.788757221470655e+16,5.4137142957629736e+16,1.804571431920991e+16
370,,213.34147500308566,6913343121072595.0,1.8536693219965652e+16,1.1210063489667844e+16,9070557376577096.0,1.9415131733279988e+16,5.823244581949058e+16,1.9410815273163524e+16
371,,213.15213815795227,7142083531856706.0,1.9683012343752684e+16,1.2065647497587858e+16,9817275232690858.0,2.1072830671675296e+16,6.2638765745706696e+16,2.087958858190223e+16
372,,212.96948992595586,7383041989544847.0,2.090996302859332e+16,1.298957041634479e+16,1.062585662093739e+16,2.2872319439627132e+16,6.739770950550264e+16,2.246590316850088e+16
373,,213.05119155934435,7347211409809824.0,2.064005468868974e+16,1.2768560921039292e+16,1.0427243324978412e+16,2.2424304229683196e+16,6.626016316439064e+16,2.208672105479688e+16
374,,214.14265436480872,6799774421145832.0,1.7081866287781716e+16,9979165048293524.0,7955407660924208.0,1.6905534218844264e+16,5.192197321584371e+16,1.7307324405281238e+16
375,,215.4974107465329,6002487342080621.0,1.3081441491295808e+16,7102730408345547.0,5491995378418251.0,1.1486003015746904e+16,3.716217029380651e+16,1.2387390097935504e+16
376,,217.37956229805795,4538487278604916.0,7950631730371906.0,3853137698525969.5,2848270885558027.0,5788919738958453.0,2.0440960053414356e+16,6813653351138119.0
377,,218.18904076806038,3127016103266749.0,4629375358059073.0,2053652323127160.8,1467039525966681.8,2907312935895073.0,1.1057380143047988e+16,3685793381015996.0
378,,217.93155729896762,2445278673287830.5,3398803350782511.5,1462921416195313.2,1032373981178583.0,2028966411435667.2,7923065159592075.0,2641021719864025.0
379,,218.08153354945281,2294188592637664.0,3103873851282705.5,1315741964900857.0,922493683448964.5,1805127271477716.2,7147236771110243.0,2382412257036747.5
380,,218.1497416095745,2139275246401055.0,2825013023606227.5,1181620477190255.2,823699678496051.9,1605724961083237.8,6436058140375773.0,2145352713458591.0
381,,218.22617488016095,1900707888929620.0,2416211422687856.5,989380018376954.9,683322447392349.2,1324057260931585.0,5412971149388746.0,1804323716462915.2
382,,218.55183319643444,1247872504071639.5,1395010579441211.8,528694532123039.9,352771767532587.75,668039715491160.8,2944516594588000.0,981505531529333.4
383,,218.8601299589287,1096778398754830.1,1172310768229217.0,429990228808256.75,282606975549511.5,529578610583855.25,2414486583170840.5,804828861056946.9
384,,219.05344642358304,741841712274082.4,720757818839184.6,244880607558090.2,155139029200716.6,283278301898869.2,1404055757496860.5,468018585832286.8
385,,218.87498202902069,609287394864181.8,571449162922216.5,188692656998333.72,117882434821192.23,213107446731531.0,1091131701473273.5,363710567157757.8
386,,217.91266285243833,458204526830255.4,417063551335241.25,135909958563231.53,84368046162458.38,151798910708977.25,789140466769908.4,263046822256636.12
387,,218.4129825879548,586327873270336.2,552928878882037.56,184698186256010.78,116055882159110.45,210660174065589.06,1064343121362748.0,354781040454249.3
388,,220.3214821658441,571880522837609.5,511486383583355.25,157078991380073.6,94624773610908.66,166696163688648.03,929886312262985.5,309962104087661.8
389,,221.20574274074662,585517309518626.6,517555108146217.5,153482641772494.3,90818316707392.19,157979454978100.9,919835521604204.9,306611840534734.94
390,,224.14341448087404,681484436454056.5,598931643311208.2,158758981304009.94,88590678917044.72,148030283555806.7,994311587088069.8,331437195696023.25
391,,225.60502729919043,567342468965180.4,514608007909194.25,117119215908638.88,60118663040548.16,95240882378420.05,787086769236801.2,262362256412267.1
392,,226.4312015896263,514654237627759.75,484592519749107.75,100296977151548.39,48815241225418.586,74797728009347.83,708502466135422.6,236167488711807.53
393,,229.05840567994426,585944577552228.4,626642851199733.0,108027110498521.45,47315210700466.336,68544714819714.1,850529887218435.0,283509962406145.0
394,,230.22399998435029,555260095833949.7,658069472886888.2,97046496640407.84,38734608052894.336,53772598716561.42,847623176296751.9,282541058765583.94
395,,229.8549545509179,441688525701343.1,543627105143891.6,72741598642104.45,27534289184897.098,37294648389015.89,681197641359909.1,227065880453303.03
396,,229.8997663665146,447556777596531.2,550691575366447.2,73872171589087.83,28000037939312.477,37952954475337.73,690516739370185.2,230172246456728.4
397,,231.6890861982927,507476962989099.06,638569639398958.5,74714273182364.25,26295157512919.758,34640393259203.746,774219463353446.2,258073154451148.75
398,,232.64343479783176,429882408544602.9,487919279636272.25,50927182962800.82,16656087598262.219,21019388782044.008,576521938979379.2,192173979659793.1
399,,232.6604809277382,426509648925031.94,481570459874514.8,50126701595755.46,16363822844520.057,20621748995229.066,568682733310019.4,189560911103339.78
400,,232.67129501911384,423001246501684.44,475255221042487.06,49346164682573.83,16081722038823.158,20239795555083.074,560922903318967.1,186974301106322.38
401,,232.67472090963852,419079900252765.6,468571147192048.75,48537616622004.195,15792870750418.451,19850867916860.477,552752502481331.9,184250834160443.97
402,,232.66972654753005,414727863712773.1,461541309204183.25,47704687887566.984,15498610362203.615,19456935258286.91,544201542712240.8,181400514237413.6
