col1,N/uchisq,g/rchisq,r/ichisq,i/zchisq,u/gchisq,totchisq,reducedtotchisq,totchisq2,reducedtotchisq2,starindex,modelindex,test2
419,122.6012171,80.34560842,0.067795142,775.4266618,1432.498111,775.4944569,775.4944569,2410.939393,602.7348483,419,95,0.777226508
420,10.97223964,23.6261781,464.8113234,207.0511986,494.4326355,671.862522,671.862522,1200.893575,300.2233938,420,1201,0.44685242
421,4.678382211,15.69090879,2.159721611,3.867999438,0.34423284,6.027721049,6.027721049,26.74124489,6.685311222,421,477,1.109094327
422,16.52636689,0.521354959,0.836154119,0.125299183,27.55698728,0.961453302,0.961453302,45.56616242,11.39154061,422,252,11.84825158
423,71.83403983,1728.379547,1093.894383,6.139367735,530.1474641,1100.03375,1100.03375,3430.394802,857.5987004,423,1131,0.779611262
424,78.36184051,626.4311907,90.12924959,1361.197325,1235.127565,1451.326575,1451.326575,3391.247171,847.8117928,424,629,0.584163349
425,485.4990629,470.8557695,86.82257817,721.3292306,5717.982639,808.1518087,808.1518087,7482.48928,1870.62232,425,1209,2.314691745
426,13.32111861,0.336441956,4.029148784,8.442755037,0.049307213,12.47190382,12.47190382,26.1787716,6.5446929,426,276,0.524754921
427,21.09720776,40.6496297,0.001037374,0.955585272,124.5981237,0.956622646,0.956622646,187.3015838,46.82539596,427,272,48.94865929
428,97.03996102,62.06189704,0.726086039,0.265813767,358.7553962,0.991899807,0.991899807,518.8491541,129.7122885,428,238,130.7715635
429,11.20977996,10.7920134,0.981780608,0.011154654,65.81145387,0.992935262,0.992935262,88.8061825,22.20154563,429,106,22.3595097
430,8.369098725,12.3177123,0.481447861,1.103008856,39.37259008,1.584456716,1.584456716,61.64385782,15.41096446,430,475,9.726339822
431,10.49455597,2.168813368,0.301576119,0.72122517,8.93546169,1.022801289,1.022801289,22.62163232,5.655408079,431,100,5.529332176
432,4.334046881,0.076281587,0.408023165,0.543660941,98.27324714,0.951684106,0.951684106,103.6352597,25.90881493,432,1207,27.22417529
433,6.698465292,31.27993424,0.515464958,0.58132207,94.92157004,1.096787028,1.096787028,133.9967566,33.49918915,433,253,30.54302093
434,1.009501608,293.7561816,0.018310335,0.959779289,252.8058383,0.978089624,0.978089624,548.5496112,137.1374028,434,1209,140.2094444
435,8.592900915,2908.532902,8.846729227,622.665448,374.9040992,631.5121772,631.5121772,3923.54208,980.8855199,435,1207,1.553232947
436,9.575369684,45.69813839,0.304175439,1.097477063,130.6672401,1.401652502,1.401652502,187.3424007,46.83560018,436,113,33.41455897
437,42.52253819,61347.00745,9.883662863,937.6532019,1385.070907,947.5368648,947.5368648,63722.13776,15930.53444,437,1207,16.81257483
438,1041.835984,888.4660922,68.32815985,91.83099451,2295.713586,160.1591544,160.1591544,4386.174817,1096.543704,438,77,6.84658775
439,4.761033029,0.437273424,0.722299281,0.246489406,1.871188209,0.968788687,0.968788687,8.038283349,2.009570837,439,406,2.074312866
440,12.96834887,12.691286,1.66778109,2.667298233,1.639096754,4.335079323,4.335079323,31.63381095,7.908452738,440,259,1.82429251
441,276.226151,2084.359006,11.25646375,2422.422209,1818.656645,2433.678673,2433.678673,6612.920475,1653.230119,441,120,0.679313229
442,64.15568452,52.93775536,0.61608075,0.473062459,283.861785,1.089143208,1.089143208,402.0443681,100.511092,442,245,92.28455107
443,18.88300584,29.96968314,0.355446951,0.741186486,210.5215242,1.096633437,1.096633437,260.4708466,65.11771165,443,244,59.37965181
444,292.8847211,60.07313704,61.1559108,86.44881176,467.8563609,147.6047226,147.6047226,968.4189416,242.1047354,444,250,1.640223505
445,4.916122721,36.38466209,1.000066524,0.012253148,15.48062488,1.012319673,1.012319673,57.79372936,14.44843234,445,451,14.2725986
446,4.340698803,0.244640985,0.409993389,1.41034419,16.7940956,1.820337579,1.820337579,23.19977296,5.79994324,446,114,3.186191016
447,17.71839116,15.655703,0.304614537,1.21510535,81.01451422,1.519719887,1.519719887,115.9083283,28.97708207,447,242,19.06738361
448,5.54050388,34.02013098,0.864012202,0.155075976,0.137863781,1.019088177,1.019088177,40.71758682,10.1793967,448,102,9.988730055
449,57.6965624,19525.95064,47.23775767,1271.468161,638.8442095,1318.705919,1318.705919,21541.19733,5385.299333,449,1210,4.08377581
450,7.621204834,132.4171228,0.06263016,0.551064553,274.0506994,0.613694713,0.613694713,414.7027217,103.6756804,450,1206,168.9368968
451,40.37806299,91.78473262,0.437782668,0.589413546,622.3769562,1.027196214,1.027196214,755.566948,188.891737,451,443,183.8906086
452,106.7363484,1146.693732,77.49236426,5905.902336,729.8964153,5983.3947,5983.3947,7966.721196,1991.680299,452,1187,0.332867945
453,220.0587328,4845.642749,94.11474482,1334.494289,1220.930092,1428.609034,1428.609034,7715.240609,1928.810152,453,1207,1.350131566
454,95.18372076,14.56171657,0.227449502,0.654624722,209.4085819,0.882074223,0.882074223,320.0360934,80.00902336,454,102,90.70554523
455,12.93803876,401.0375743,836.5808044,5380.479604,695.4936972,6217.060409,6217.060409,7326.529719,1831.63243,455,1187,0.294613903
456,69.74589972,86.21649965,0.221926405,977.0646257,300.9676973,977.2865521,977.2865521,1434.216649,358.5541622,456,83,0.366887441
457,242.4573315,184.6432918,2.342321102,8.018688493,322.9230659,10.3610096,10.3610096,760.3846988,190.0961747,457,119,18.34726365
458,21.40374085,189.8950241,257.2081673,171.26798,582.51667,428.4761472,428.4761472,1222.291582,305.5728955,458,486,0.713161975
459,2.00E-08,8.54E-06,20656.75051,5.62E-10,3.52E-07,20656.75051,20656.75051,20656.75051,5164.187629,459,1185,0.25
460,30.78727794,0.006693645,7.227906523,1082.190307,9.609652949,1089.418213,1089.418213,1129.821838,282.4554594,460,1207,0.259271835
461,107.4907925,5.534599085,0.133507938,0.866088584,308.1966315,0.999596522,0.999596522,422.2216196,105.5554049,461,259,105.5980114
462,124.225094,3.573219482,0.969372541,0.0509641,135.5965832,1.020336641,1.020336641,264.4152333,66.10380832,462,134,64.78627314
463,15.87237705,13690.86432,172.787558,2116.616835,315.2910135,2289.404393,2289.404393,16311.4321,4077.858025,463,87,1.781187298
464,10.72810049,23.59519179,0.780117959,0.227281026,141.1394066,1.007398984,1.007398984,176.4700978,44.11752446,464,393,43.79349706
465,37.68831573,33498.06264,7.868121216,1175.513407,557.7017088,1183.381528,1183.381528,35276.83419,8819.208547,465,1207,7.452548765
466,309.6038939,7.628639258,6.83E-06,11.28729762,809.1207145,11.28730444,11.28730444,1137.640552,284.410138,466,1223,25.197348
467,230.2126973,37516.20214,13.6918042,298.9784953,474.8513607,312.6702995,312.6702995,38533.93649,9633.484124,467,1207,30.81035883
468,6.583258353,24.61004962,2.147693926,4.554502274,5.582884595,6.7021962,6.7021962,43.47838877,10.86959719,468,459,1.621796329
469,121.4368183,67.21559503,0.968916241,1.629867064,311.5215182,2.598783305,2.598783305,502.7727148,125.6931787,469,113,48.36616368
470,8.570138004,193.6234888,181.2345476,94.15695666,430.9946413,275.3915043,275.3915043,908.5797724,227.1449431,470,562,0.824807373
471,291.8013994,6800.169272,0.113878948,1192.080977,5734.534366,1192.194856,1192.194856,14018.69989,3504.674973,471,97,2.939683018
472,106.5197713,231.0870854,17.42755952,224.8630289,521.6090957,242.2905884,242.2905884,1101.506541,275.3766352,472,1190,1.136555229
473,60.82879203,664.2935337,68.63340023,941.4553878,1082.253736,1010.088788,1010.088788,2817.464849,704.3662124,473,986,0.697330988
474,20.61548241,34.34767955,0.035229601,1.291657107,421.9551244,1.326886708,1.326886708,478.2451731,119.5612933,474,1208,90.10663273
475,5.32910079,3.315988568,0.999028042,0.009882362,30.27507648,1.008910404,1.008910404,39.92907625,9.982269062,475,115,9.894108559
476,4.690055912,3.039875748,0.57383271,1.388755193,31.89994402,1.962587904,1.962587904,41.59246359,10.3981159,476,1200,5.298165691
477,3.847437532,11.6304961,0.001359465,0.996187336,17.83101109,0.997546801,0.997546801,34.30649152,8.576622881,477,278,8.597714787
478,671.876475,138356.5786,0.982686866,1055.531607,773.8564205,1056.514294,1056.514294,140858.8258,35214.70644,478,95,33.33102699
479,102.1359897,36.12249458,68.2612617,3533.174652,573.8536041,3601.435914,3601.435914,4313.548002,1078.387,479,1095,0.299432511
480,11.96259772,1.140824976,0.406638292,0.720698187,10.83049721,1.127336479,1.127336479,25.06125638,6.265314096,480,265,5.557625619
481,20.27633121,3067.340924,12.06951558,153.9878872,5.905380345,166.0574028,166.0574028,3259.580038,814.8950095,481,114,4.907309135
482,6.562934248,69.63219491,3.097242752,8.119014555,13.23661286,11.21625731,11.21625731,100.6479993,25.16199983,482,484,2.243350802
483,53.372143,396.091809,203.5084511,186.8217408,409.4737849,390.3301919,390.3301919,1249.267929,312.3169822,483,452,0.800135344
484,8.099680532,5.897322066,0.269363671,0.789071984,21.41626953,1.058435655,1.058435655,36.47170778,9.117926945,484,118,8.614531171
485,55.09830061,1386.010797,7.966757185,20.15092821,110.6542651,28.11768539,28.11768539,1579.881048,394.970262,485,78,14.04704038
486,6.723946479,115.9711902,0.062753413,2.211930815,93.82295145,2.274684228,2.274684228,218.7927724,54.6981931,486,1208,24.04649948
487,34.35466432,1.129880911,0.551071299,0.42920136,13.89765443,0.980272658,0.980272658,50.36247231,12.59061808,487,427,12.84399597
488,193.9036792,42320.21515,236.3393025,3103.013891,3002.394477,3339.353194,3339.353194,48855.8665,12213.96662,488,89,3.657584543
489,3.164317746,23.35783329,9.4216314,11.95387096,17.70562547,21.37550236,21.37550236,65.60327886,16.40081971,489,1200,0.767271779
490,14.65333981,47.77567248,0.958484578,0.010948634,158.4684561,0.969433212,0.969433212,221.8669016,55.46672539,490,280,57.21562324
491,52.95520207,52.26653511,6.061333861,14.58804879,120.4508218,20.64938265,20.64938265,246.3219416,61.58048541,491,113,2.982194986
492,18.02357378,6.973398364,0.72008621,0.314386816,6.478273332,1.034473026,1.034473026,32.5097185,8.127429625,492,266,7.856589221
493,4.311229378,243.6845962,1.45446814,1.798456748,599.0208055,3.252924888,3.252924888,850.269556,212.567389,493,1201,65.34654082
494,33.53782222,1804.364566,799.6172063,2624.033388,1043.197135,3423.650595,3423.650595,6304.750118,1576.187529,494,1131,0.460382123
495,127.5404041,189.8658191,0.062630933,1.332658471,940.2203061,1.395289404,1.395289404,1259.021819,314.7554547,495,1206,225.584351
496,115.6147609,51.56917412,0.469753419,0.515605097,660.1109247,0.985358516,0.985358516,828.2802183,207.0700546,496,1213,210.1469174
497,5.614102782,10.49322174,2.985832,7.109656821,7.696096734,10.09548882,10.09548882,33.89891007,8.474727519,497,476,0.839456877
498,25.45839258,20.03268144,0.081634872,0.99464084,77.37640116,1.076275712,1.076275712,123.9437509,30.98593772,498,105,28.78996281
499,3.563236114,62.0611157,0.012063662,0.999625625,49.19222928,1.011689287,1.011689287,115.8282704,28.95706759,499,452,28.62249109
500,4.287898055,1275.441954,7.757765786,18.33977293,1963.087753,26.09753872,26.09753872,3268.915144,817.2287859,500,358,31.31440075
501,7.623525059,0.958988363,0.994987961,0.001522894,39.52156612,0.996510855,0.996510855,49.10059039,12.2751476,501,266,12.31812733
502,10.12113851,19.32108209,0.793734205,0.146424645,53.8269019,0.94015885,0.94015885,84.20928136,21.05232034,502,107,22.3923014
503,17.03268415,27.30357031,30.6873045,50.40345185,109.2827398,81.09075635,81.09075635,234.7097506,58.67743765,503,453,0.723602051
504,14.50674365,39.03953577,0.029378077,0.972431782,147.7318008,1.001809859,1.001809859,202.2798901,50.56997251,504,106,50.47861333
505,24.4974422,1025.319717,1395.790902,226.0818125,1784.233697,1621.872715,1621.872715,4455.923571,1113.980893,505,1194,0.686848532
506,109.3924188,969.13224,565.7343439,116.4923755,1478.328122,682.2267193,682.2267193,3239.0795,809.769875,506,1131,1.186951276
507,15.2745505,64.18675004,0.259760983,0.739061069,227.2503809,0.998822052,0.998822052,307.7105035,76.92762587,507,270,77.01834946
508,4.594019091,8.849525511,11.03085324,25.60370101,35.53617445,36.63455425,36.63455425,85.6142733,21.40356833,508,559,0.58424536
509,19.34423926,49.79572466,0.006356678,1.051695861,135.22554,1.05805254,1.05805254,205.4235565,51.35588912,509,251,48.53812754
510,15.48087097,7.37268329,0.616553776,0.554795361,42.87890936,1.171349137,1.171349137,66.90381275,16.72595319,510,116,14.27922099
511,7.120329763,0.602449669,7.298469798,13.02838526,0.005396577,20.32685506,20.32685506,28.05503107,7.013757767,511,480,0.34504884
512,6.157950043,36.87077318,0.006868973,1.016327441,41.55938949,1.023196414,1.023196414,85.61130913,21.40282728,512,293,20.91761365
513,5.721665058,1.499162069,1.364709868,2.329228914,0.949933925,3.693938782,3.693938782,11.86469983,2.966174958,513,440,0.80298433
514,219.0122089,54.48530883,5.918786744,11.63553703,570.0245071,17.55432378,17.55432378,861.0763485,215.2690871,514,1211,12.26302362
515,73.54199578,98.9620762,0.222522587,2.469238927,510.7561733,2.691761515,2.691761515,685.9520068,171.4880017,515,1209,63.70846777
516,5.551420305,45.41983577,0.855028594,0.153281492,76.68866397,1.008310086,1.008310086,128.6682301,32.16705753,516,103,31.9019496
517,299.6304241,541.7899193,27.08870492,18.64677755,1029.960442,45.73548246,45.73548246,1917.116268,479.279067,517,28,10.47937053
518,33.52231754,1212.77946,765.6651644,184.4321361,2060.487637,950.0973005,950.0973005,4256.886715,1064.221679,518,550,1.120118622
519,6.177897046,35.88073202,0.345892793,0.714434492,40.89773073,1.060327285,1.060327285,84.01668708,21.00417177,519,272,19.80914013
520,336.7490264,652.318454,148.6743921,2192.360941,1649.701264,2341.035333,2341.035333,4979.804078,1244.951019,520,1190,0.531795057
521,90.79252705,9519.649052,29.6368472,895.7681531,786.5676778,925.4050003,925.4050003,11322.41426,2830.603564,521,1207,3.058772714
522,6.392618476,108.0768648,0.477376387,1.065113204,132.414735,1.542489591,1.542489591,248.4267079,62.10667697,522,1206,40.26391966
523,50.97328584,43.35682235,0.028092215,0.910483225,169.7179563,0.93857544,0.93857544,264.9866399,66.24665998,523,267,70.58213671
524,8.127340054,72.42388091,0.909051672,0.077528938,154.7575756,0.98658061,0.98658061,236.2953771,59.07384428,524,1207,59.87736197
525,13.49776321,45.96139649,0.146199458,0.85166787,79.22662949,0.997867329,0.997867329,139.6836565,34.92091413,525,263,34.99554813
526,15.75863611,80.11774062,0.295361792,0.770475508,44.56099312,1.0658373,1.0658373,141.5032071,35.37580179,526,101,33.19062093
527,6.750536755,59.90772367,0.977005064,0.000234351,70.13255852,0.977239415,0.977239415,137.7680584,34.44201459,527,1207,35.24419303
528,93.86469048,13965.27139,12.56979614,575.7488667,880.3577279,588.3186628,588.3186628,15527.81247,3881.953118,528,1208,6.598385133
529,14.06589652,3.315979668,0.995071364,0.081751163,30.08016512,1.076822527,1.076822527,48.53886384,12.13471596,529,115,11.26900269
530,10.76575817,4.801983648,1.130126016,0.029906298,40.89693562,1.160032314,1.160032314,57.62470975,14.40617744,530,112,12.41877253
531,23001.25716,251749.9435,202.0282459,114.7695513,17150.95084,316.7977972,316.7977972,292218.9493,73054.73733,531,1245,230.6036783
532,12.31837447,0.179023249,0.6434558,1.450884126,25.80644276,2.094339925,2.094339925,40.3981804,10.0995451,532,274,4.822304621
533,58.29103963,128.5443963,0.104708085,0.887171497,522.7031962,0.991879582,0.991879582,710.5305118,177.6326279,533,299,179.0868884
534,69.89077586,6099.941231,5.146659705,156.6529066,507.222413,161.7995664,161.7995664,6838.853986,1709.713497,534,1208,10.56686081
535,11.13740687,80156.85008,679.7820714,649.2998966,412.8998291,1329.081968,1329.081968,81909.96928,20477.49232,535,465,15.40724561
536,103.4492952,184.1188958,270.7511477,1.349421372,232.8972658,272.100569,272.100569,792.5660257,198.1415064,536,1027,0.72819218
537,15.68258965,6.158509675,0.529119134,0.758266156,33.6937585,1.28738529,1.28738529,56.82224311,14.20556078,537,113,11.03442838
538,4.050334429,44.08763798,0.32461802,0.681700529,36.76058031,1.006318549,1.006318549,85.90487127,21.47621782,538,253,21.34137132
539,70.71776934,111.7036889,23.6238295,319.5908649,109.7958354,343.2146944,343.2146944,635.431988,158.857997,539,1208,0.462853134
540,3.163752554,36.6562351,0.453543362,1.038103637,52.94740829,1.491646998,1.491646998,94.25904294,23.56476074,540,265,15.79781327
541,33.49771377,180825.62,46.11520213,1096.159609,277.0392447,1142.274811,1142.274811,182278.4318,45569.60794,541,1208,39.89373442
542,156.704861,97.57697075,1578.505665,33.55207522,1115.682894,1612.05774,1612.05774,2982.022466,745.5056165,542,0,0.462455902
543,60.45863785,27868.54111,33.13328558,1317.146315,644.6608214,1350.279601,1350.279601,29923.94017,7480.985042,543,1208,5.540322936
544,14.12910667,157.5386493,190.0941957,67.08147244,446.1918807,257.1756681,257.1756681,875.0353048,218.7588262,544,551,0.850620231
545,8.047027749,0.189146896,1.013195411,0.001487457,11.86029868,1.014682867,1.014682867,21.11115619,5.277789048,545,243,5.201417327
546,178.4584902,2329.460755,135.0839737,1096.610981,788.8455917,1231.694954,1231.694954,4528.459791,1132.114948,546,79,0.919152054
547,44.28215014,48.59950645,218.718872,3155.917541,606.7540532,3374.636413,3374.636413,4074.272123,1018.568031,547,1188,0.301830451
548,11.33105653,9493.830079,22.71711362,305.6128763,1009.976574,328.3299899,328.3299899,10843.4677,2710.866925,548,1209,8.256531563
549,130.2813842,543.3808432,45.67065451,842.8943387,1001.604695,888.5649932,888.5649932,2563.831915,640.9579788,549,1207,0.72134057
550,121.591196,22.04549725,2.268232976,274.0786663,537.650645,276.3468993,276.3468993,957.6342376,239.4085594,550,1208,0.866333438
551,5.930503341,79.5393136,52.1155041,76.07513765,163.3973012,128.1906418,128.1906418,377.0577599,94.26443997,551,1198,0.735345722
552,1041.500712,239493.9468,6377.803474,1834.568842,2972.494231,8212.372316,8212.372316,251720.314,62930.07851,552,1226,7.662837983
553,34.88570203,880.1232542,86.92337954,785.2332869,1475.64937,872.1566665,872.1566665,3262.814993,815.7037483,553,613,0.935272044
554,31.88710133,35.93816889,27.33271,42.22286841,209.9295047,69.5555784,69.5555784,347.3103533,86.82758834,554,251,1.24831955
555,21.36816141,383.4982829,176.1328835,87.68623236,720.1290745,263.8191158,263.8191158,1388.814635,347.2036587,555,467,1.3160671
556,3.585101191,16.81754334,6.17246581,8.694494667,30.33508842,14.86696048,14.86696048,65.60469342,16.40117335,556,259,1.103196136
557,251.4239528,3244.988713,1215.654353,14.97692148,1064.796482,1230.631274,1230.631274,5791.840421,1447.960105,557,1,1.17659947
558,4.710364341,6.994095486,0.024705951,0.955685802,50.95325953,0.980391754,0.980391754,63.63811111,15.90952778,558,446,16.22772501
559,10.00806603,15.72837316,0.474316923,0.51944915,10.50068148,0.993766074,0.993766074,37.23088674,9.307721685,559,259,9.366109321
560,2.889488688,5751.542863,39.36936377,336.8982669,358.7425801,376.2676307,376.2676307,6489.442563,1622.360641,560,1206,4.311719926
561,9.551477216,18.08646151,0.339694549,0.645096938,39.72252134,0.984791487,0.984791487,68.34525155,17.08631289,561,250,17.35018337
562,42.00890331,279.0628634,0.005096495,1.525224733,716.3454595,1.530321229,1.530321229,1038.947547,259.7368869,562,1206,169.7270364
563,13.41292894,13.65073335,0.846555119,0.086098579,34.07450453,0.932653698,0.932653698,62.07082052,15.51770513,563,255,16.63822828
564,4.460397368,3.342090219,9.255323496,11.24235619,5.821583826,20.49767969,20.49767969,34.1217511,8.530437776,564,263,0.41616602
565,500.1924605,1886.874794,1649.896375,3.551823997,837.3214705,1653.448199,1653.448199,4877.836924,1219.459231,565,1058,0.737524908
566,34.46727187,7786.065709,43.35203926,351.4869825,832.4504065,394.8390217,394.8390217,9047.822409,2261.955602,566,1205,5.728804596
567,64.22736447,4.057793905,0.8111789,2.111849936,93.10635521,2.923028836,2.923028836,164.3145424,41.0786356,567,259,14.05344863
568,10.06415536,2.793045839,0.235677635,0.755621169,12.42892277,0.991298804,0.991298804,26.27742277,6.569355693,568,109,6.627018682
569,13.98953629,24.27116527,2.072892117,4.586582664,3.664205726,6.659474781,6.659474781,48.58438206,12.14609552,569,256,1.8238819
570,3.58024565,9.905080022,0.584884119,0.935336081,28.09111859,1.5202202,1.5202202,43.09666446,10.77416612,570,440,7.087240466
571,5.801415888,45.58411865,98.56010353,1903.205177,6894.752874,2001.765281,2001.765281,8947.903689,2236.975922,571,94,1.117501609
572,24.61976692,21.45328492,0.000178917,1.025981149,111.3741161,1.026160065,1.026160065,158.473328,39.61833201,572,271,38.60833544
573,251.7362789,1257.187111,457.8378834,5272.427947,815.8097088,5730.26583,5730.26583,8054.998928,2013.749732,573,1131,0.35142344
574,10.67194288,29441.5693,2.268233057,474.1685114,336.8357056,476.4367445,476.4367445,30265.51369,7566.378423,574,1208,15.88118152
575,56.9198038,23264.99181,21.44550236,1095.781515,651.8880001,1117.227017,1117.227017,25091.02663,6272.756658,575,1205,5.61457659
576,43.88716382,378.8043504,1228.623054,251.0515372,798.3436225,1479.674591,1479.674591,2700.709728,675.177432,576,558,0.456301295
577,87.00092018,48.5545424,0.412914533,0.58461874,375.3044618,0.997533273,0.997533273,511.8574577,127.9643644,577,280,128.2807981
578,2.795190595,1.821762604,4.319405303,7.78170364,47.74296682,12.10110894,12.10110894,64.46102897,16.11525724,578,247,1.331717392
579,54.32976781,30.73192471,0.452154337,0.631791198,68.57675897,1.083945535,1.083945535,154.722397,38.68059926,579,253,35.68500263
580,62.43907833,668.5782903,17.63573759,44.32176488,174.7535437,61.95750247,61.95750247,967.7284148,241.9321037,580,276,3.904807232
581,20.58208775,427.2695888,240.6646334,2136.891461,301057.7417,2377.556095,2377.556095,303883.1495,75970.78736,581,93,31.95331018
582,13.73011271,1.56473584,0.345562923,0.728615538,22.71882609,1.074178461,1.074178461,39.0878531,9.771963276,582,113,9.097150638
583,38.94909979,54.99712629,0.32126953,0.685965777,260.3791928,1.007235307,1.007235307,355.3326542,88.83316354,583,285,88.1950453
584,10.02078884,12.99688873,0.924135149,0.02168791,57.90830148,0.945823059,0.945823059,81.8718021,20.46795052,584,286,21.64035897
585,58.72888387,7728.088666,79.07302845,643.1700118,1565.934267,722.2430402,722.2430402,10074.99486,2518.748714,585,1206,3.487397696
586,459.5708246,219.2317797,2234.562105,44.74201704,2318.334065,2279.304122,2279.304122,5276.440791,1319.110198,586,0,0.57873374
587,5.734895691,57726.77738,206.0176614,317.2292691,664.5756703,523.2469305,523.2469305,58920.33487,14730.08372,587,1226,28.15130459
588,116.9695617,381.9217179,24.03696719,2128.465755,731.3665441,2152.502723,2152.502723,3382.760546,845.6901366,588,1205,0.392886907
589,134.507643,148836.3673,83.73367526,1264.902887,571.1506905,1348.636562,1348.636562,150890.6622,37722.66554,589,1206,27.97096461
590,25.19232702,4537.006028,0.992661408,1206.688092,207.7041142,1207.680753,1207.680753,5977.583223,1494.395806,590,85,1.237409639
591,238.0334727,134.9507667,0.457098343,1010.45216,80.42281417,1010.909259,1010.909259,1464.316312,366.079078,591,1207,0.362128524
592,25.79092304,5847.419448,334.6650553,1327.216297,33487.22078,1661.881352,1661.881352,41022.3125,10255.57813,592,89,6.171065167
593,85.92333226,98.21070161,0.752000177,0.24686926,440.6459558,0.998869436,0.998869436,625.7788591,156.4447148,593,270,156.6217857
594,20.03914509,2549.241521,3.812937028,99.67492465,591.938288,103.4878617,103.4878617,3264.706816,816.176704,594,1208,7.886690194
595,443.2871684,81402.11311,191.6332253,246.7572285,668.7752776,438.3904538,438.3904538,82952.56601,20738.1415,595,1227,47.30518496
596,67.11425246,15.70594775,0.002160764,1.010859439,365.6694993,1.013020204,1.013020204,449.5027197,112.3756799,596,431,110.9313314
597,119.9447349,0.1827263,13.83962638,18.23676648,314.219086,32.07639286,32.07639286,466.4229401,116.605735,597,440,3.635250869
598,65.17570759,150.3112885,0.573683411,0.412410455,251.3947726,0.986093866,0.986093866,467.8678625,116.9669656,598,269,118.616462
599,8.712986667,774.8572951,369.561158,1875.200653,704.1577794,2244.761811,2244.761811,3732.489872,933.1224679,599,1190,0.415688856
600,77.18624986,110.8709453,2.03840858,3.276626514,960.2060622,5.315035094,5.315035094,1153.578292,288.3945731,600,1206,54.26014467
601,11.10173741,8179.193198,6.388877017,225.8426259,206.6419279,232.2315029,232.2315029,8629.168367,2157.292092,601,96,9.28940331
602,46.90196382,73341.47558,0.617332469,1.993871637,553.4708527,2.611204107,2.611204107,73944.4596,18486.1149,602,1223,7079.536545
603,113.9674173,4782.952861,27.27827425,202.2233801,794.3569085,229.5016544,229.5016544,5920.778841,1480.19471,603,1208,6.449603661
604,53.67385207,754.5737555,676.0465735,19.71385987,1422.52064,695.7604334,695.7604334,2926.528681,731.6321704,604,3,1.051557598
605,14.40656108,418.1542598,1.003379211,2.32E-09,1.07E-07,1.003379214,1.003379214,433.5642002,108.39105,605,558,108.0260071
606,9.202435205,81.35127047,4.963615662,6.776675106,483.1932692,11.74029077,11.74029077,585.4872656,146.3718164,606,1201,12.46747796
607,142.5056723,632.4271682,1190.043509,611.5853424,1730.66952,1801.628852,1801.628852,4307.231213,1076.807803,607,1200,0.597685701
608,2.024091674,18.85123479,0.856671241,0.222922845,31.50570256,1.079594086,1.079594086,53.46062311,13.36515578,608,274,12.37979714
609,5.14040752,0.000379062,1.931997529,6.22167063,10.80992545,8.153668159,8.153668159,24.10438019,6.026095047,609,517,0.739065526
610,101.1794473,3714.027661,1084.324079,0.171352168,0.289243651,1084.495431,1084.495431,4899.991783,1224.997946,610,1140,1.129555653
611,193.3132202,17.39188428,2.530943053,1574.607423,755.516017,1577.138366,1577.138366,2543.359487,635.8398718,611,93,0.403160487
612,169.3939864,198.4121068,1132.102256,1901.351599,205.1811583,3033.453855,3033.453855,3606.441106,901.6102766,612,1131,0.297222348
613,122.7740372,804.0672799,610.712785,76.72739992,2817.936089,687.4401849,687.4401849,4432.217591,1108.054398,613,1131,1.611855725
614,31.18256294,1391.113461,9.149627718,754.8681841,585.7728273,764.0178118,764.0178118,2772.086663,693.0216658,614,1206,0.907075274
615,0.001064166,18.97096818,7.750133076,0.001971231,4.58E-08,7.752104306,7.752104306,26.7241367,6.681034175,615,925,0.861834917
616,297.6603926,619.1856655,1676.543373,937.2741076,1374.240211,2613.817481,2613.817481,4904.90375,1226.225937,616,483,0.469132197
617,43.96061294,2946.709947,1111.048701,566.6276912,2044.685741,1677.676392,1677.676392,6713.032693,1678.258173,617,1131,1.000346778
618,12.20911031,0.107945662,4.386041247,928.6417727,1355.942594,933.0278139,933.0278139,2301.287464,575.3218661,618,93,0.61661813
619,6.979170597,64.73858933,0.705821951,0.299354791,85.66063353,1.005176742,1.005176742,158.3835702,39.59589255,619,288,39.39197048
620,26.45915375,408.4109957,54.74017086,68.65266219,560.5577686,123.392833,123.392833,1118.820751,279.7051878,620,82,2.266786335
621,21.99281418,59.59038239,79.23842265,1387.007216,6254.195706,1466.245639,1466.245639,7802.024542,1950.506135,621,96,1.330272421
622,74.39606005,358.8019843,376.2887907,86.45952773,1108.458776,462.7483184,462.7483184,2004.405139,501.1012848,622,546,1.082880834
623,6.632360011,14.60218929,0.444661751,0.806524979,2.500477716,1.251186729,1.251186729,24.98621374,6.246553436,623,254,4.99250295
624,64.06966586,498.6556047,7.726625516,20.00212957,1488.447797,27.72875509,27.72875509,2078.901823,519.7254558,624,580,18.74319471
625,17.45096463,381.5038551,1457.896773,3264.585304,29.04357589,4722.482077,4722.482077,5150.480472,1287.620118,625,1185,0.272657492
626,3.628812673,8.964005444,0.9870979,2.016067279,9.948619249,3.003165179,3.003165179,25.54460255,6.386150636,626,467,2.126473323
627,16.7011832,13681.5983,36.48684597,1051.843569,951.1662647,1088.330415,1088.330415,15737.79616,3934.44904,627,91,3.615123666
628,25.32654104,0.454938803,1.036826296,0.025537189,50.42436882,1.062363485,1.062363485,77.26821214,19.31705304,628,265,18.18309205
